L5	S1	S2	S3	S4	S5	S6
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;?;?	0.0	0.0002418994984593242	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Pelethomonas	0.00031214526217456727	0.0008835607396139427	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Geodermatophilaceae;Geodermatophilus	0.0	9.802313387884976e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UBA1381;UBA1381;?	0.0005457369488757745	0.0002607714856563244	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-590	0.0002007549630250503	0.012048484195771956	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Monoglobales;Monoglobaceae;?	0.0003261520767429829	0.00017356230119724603	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UMGS1810;UMGS1810;RGIG4708	0.0	0.000800713180647012	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UMGS1696	0.0001796380422806238	0.0044213537891398015	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_F	0.08057739647210972	0.013204217709897104	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-194	0.005136288869783944	0.036072635107868824	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteria;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;UBA791	0.0	0.001059350760550406	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_A;Planococcaceae;Solibacillus	0.0	7.129843601983317e-05	0.0	0.0	0.0007248798398274003	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;UMGS1663	0.0	0.010606173371403014	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UMGS1613	0.0	0.0005126802423756425	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-433	0.0	0.04955793175463111	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium	0.0005318181088492921	0.0	0.0	0.0	0.0	0.0001563254195088225
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas	0.0	0.0	0.0	0.0	0.0	0.011182526704822254
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Oliverpabstia	0.07024979508780785	0.006718887884443244	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Faecalimonas	0.02502319257060914	0.0	0.0	0.03214985658316318	0.0	0.11100226188373766
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;UMGS1519	0.000622644592913945	3.771370043572041e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus	0.21285456279590464	0.08637974319454161	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UBA1417	0.11304458652972053	0.0022387804078316175	0.0	0.0	0.0	0.0
Bacteria;Synergistota;Synergistia;Synergistales;Dethiosulfovibrionaceae;Pyramidobacter	0.0005752955777012305	0.00162888268547378	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Berryella	0.0	0.0	0.0	0.0	0.0	0.0006930181805671463
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-552;UMGS1795	0.0	0.0053557357626117545	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Paraprevotella	0.0174419738385972	0.01430786092497053	0.0025450508417210367	0.08686838233700563	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-103	0.12479546244338116	0.09297464888217874	7.225504189853639e-14	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-273	0.0038795240949083955	0.21544563958598664	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS1474	5.031810115828923e-05	0.00015440772422039097	6.322715353395031e-08	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;?	0.0001725655321567956	0.00027587998653800204	0.0	0.0	3.30992364727342e-05	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Christensenellaceae;HGM11616	0.0004203931674095604	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Clostridiales;Clostridiaceae;Clostridium	0.015802487039871024	0.018338553006930144	0.002265558290472403	2.3943765720105897e-05	4.1198846601114836e-05	0.32772179384015615
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Dermabacteraceae;Brachybacterium	1.8270423718225125e-05	0.0	0.0001468620860279999	0.0	0.0012719128069437616	5.388226380095316e-05
Bacteria;Firmicutes;Bacilli;RFN20;CAG-826;Enteromonas	0.0	0.004431676851711588	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Megasphaeraceae;Megasphaera	0.0	0.0	0.7667498739707712	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;F23-B02	8.784586445407332e-07	0.08239664873185329	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia	0.0	0.0	0.0	0.0	4.019436528428033	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;?	0.0007498928759951414	0.0013119637542173819	6.4012553399218555e-06	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Eggerthella	0.02765179795543261	0.0	0.0	1.9962771934956183e-09	0.037405375199208765	0.005233844065002396
Bacteria;Proteobacteria;Alphaproteobacteria;Rs-D84;Rs-D84;Enterousia	0.0	0.03610265149282962	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;?	0.0006658460988893177	0.0011018487353881654	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;?;?	0.0020472261933530997	0.0034582215573115403	0.0	0.0	0.0	0.00012964754582674905
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;Beduini	0.0	0.0013507592464906788	0.0	0.0	0.0	0.0006672186334651597
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UBA6448	0.0	0.0504029678045642	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Firm-10	0.0	0.0007399872907965951	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Geodermatophilaceae;?	0.0	8.764320936171014e-05	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;70-9;VAYN01	0.0	1.3907432391155113e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;Firm-07	0.0	0.0015100318936257285	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteria;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;CAG-196	0.02920883404106663	0.01678483978512013	0.0	4.6164513248170485e-09	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Dorea	0.03952755679566432	0.008955534862668589	0.03268875369130287	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Faecivicinus	0.00016875411776293633	0.0023234566902179295	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_A;Planococcaceae;Rummeliibacillus	0.0	0.005278015341201499	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-138;RUG472	0.0	0.007984294985718413	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Micromonosporaceae;?	0.0	4.522214495062432e-05	0.0	0.0	0.0	0.0
Bacteria;Spirochaetota;Spirochaetia;Sphaerochaetales;Sphaerochaetaceae;?	0.0	2.116517146081156e-14	1.4100729037288247e-05	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Propionibacteriales;Propionibacteriaceae;?	0.0	3.933492557342345e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-492	0.007599949828854709	0.048033892165685724	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UBA3402	0.007951025526563163	0.0005366879515401109	0.000938253857011824	0.00011751349088336011	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Pseudonocardiaceae;?	0.0	3.1591779820497086e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1242;Caccovivens	0.0	0.003083590704201621	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;UMGS1933	0.0	0.001425398040941813	0.0	0.0	0.0	0.0
Bacteria;Eremiobacterota;Xenobia;Xenobiales;Xenobiaceae;Bruticola	0.0	0.007189959830461012	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;UMGS124;UMGS124	0.0	0.0047853780868905614	0.0	0.0	0.0	0.0
Bacteria;Verrucomicrobiota;Kiritimatiellae;RFP12;UBA1067;?	0.0	0.0005490563419644684	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium	0.0	2.3342984573165192e-05	0.0	0.0	1.080844776008424e-06	0.00033324880012160164
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Winkia	0.0	0.0	0.0	0.0	0.0	0.003777757279055467
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Heritagella	0.0004889854399960592	1.86382723655147e-07	0.0	4.04700925042928e-06	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter	0.0	0.0	0.0	0.0	4.23919234151977e-06	0.0006763418290567248
Bacteria;Firmicutes_A;Clostridia;Christensenellales;HGM11417;CAJMQN01	0.0	0.000621215109893857	0.0	4.6327851383871724e-10	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;NSJ-51	0.0013873330402074133	0.0014964693338538296	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-552;?	2.4423360425641278e-09	0.00040381594880517003	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Intestinimonas	0.006864349890345414	4.186609914985709e-09	0.0	0.005454679240704286	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D	0.38434821203113656	0.0	0.0	2.1296918420485245e-10	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;JAGZMM01	0.0003615604167497631	0.0	0.0	3.467642173331054e-05	0.0	0.00024112505123174087
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UBA737	0.0008265974559538529	0.01941571206977025	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;QAKD01	0.00013801243869910983	0.0004685626556763338	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Dorea_A	0.16947353134552137	0.0075463638566632485	0.09639687294068355	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;UBA4644	0.0	0.008137932754490197	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Merdibacter	0.0012920154970252693	0.0006630199929637528	0.0	1.7732471668604544e-06	4.49116313152506e-05	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Absicoccus	0.001694562090497186	0.003223614429663351	0.0020819569844759064	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium	0.00028819533316462966	0.0	0.0	0.0	0.002216100878574572	3.287433655581509e-11
Bacteria;Firmicutes;Bacilli;Bacillales_A;Planococcaceae;Kurthia	1.4932600104779646e-05	0.00014331999627042094	0.0	0.0	0.0002576930515542399	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UBA4285	0.0012682470896511276	0.0011028238446575064	2.0694793504104615e-10	0.0	0.0	0.0002375154966142959
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium_A	0.0	0.0	0.010814548432578825	0.015408748782491032	0.0	0.010515626792561614
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Caccousia	0.0011385730659049225	1.3869161230320202e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Pseudoruminococcus_A	0.052572298710196454	0.009827692131721567	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;UBA1390;NSJ-32	0.0007131848212872576	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Anaerocolumna	0.0	0.0	0.0	0.0	1.5978841514806506e-05	0.0003035038903659607
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Pseudolachnospira	0.0	1.3225591332866277e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;Fenollaria	0.04067940024796677	0.0	0.0	0.0	0.0	0.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter_B	0.012292701055523651	0.0	0.0	0.0	0.000558568782441012	0.0011183639314137168
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Rubneribacter	0.0002969494782606567	0.0	0.0	0.00013153209791190996	7.062755709146167e-05	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Harryflintia	3.41655146900381e-05	0.0	0.0	3.924575007963816e-05	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Timburyella	0.00026923034332049033	0.0	0.0	5.568120376641314e-06	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;SIG204	0.0	0.004335146085133527	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-582	0.0	0.01500588581837026	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAJLIR01	0.0	0.004255216933960224	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;UMGS1901	8.91464687526055e-05	0.00221205413848389	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Faecousia	0.07103412932374553	0.06540339048754432	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Copromorpha	0.007601555664080545	0.00846167358848649	4.365988615812298e-05	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UBA1381;UBA1381;UBA4716	0.0001257453726412346	0.0007329671922950217	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus	0.00015288097268191002	0.0	5.771141953150979e-06	1.0851743858313794e-05	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Phocea	9.240922102253631e-05	0.0	0.0	0.0002044670189442529	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;Ventrenecus	0.0	0.01171855693041705	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UMGS1045	0.0	0.00403353360376062	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;CAG-841	0.0	0.024897455924955795	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-791	0.0	0.018344776392554635	1.6815847191769792e-10	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;HGM13634	0.0	0.0028952783342575737	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Solibaculum	3.4368341855762636e-15	0.0	0.0	4.016980962637399e-05	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus	4.975351775624734e-05	0.011683085867065762	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella	0.161273882945501	0.030519311012615766	0.0	0.07241571188342923	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS1491	0.0	0.005839022628729722	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UBA2821	1.3302524133410323e-05	0.0013694061933728961	2.2331978450271744e-14	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Merdiplasma	0.00013776442751582696	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;UMGS1994	0.0	0.011962992149686087	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;QAMH01;QAMH01	0.0029679861457357344	0.003713290304472226	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UMGS911	0.0006584654615870754	0.006775408666922024	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;UBA11475	0.0	0.0013786868292312263	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;UBA738	0.0012369165073857998	0.038343669998797646	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-317	0.03419798248521909	1.3255388850051906e-11	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Megasphaeraceae;Caecibacter	0.002282909149397619	0.0	0.0048779181361487504	0.0006320934525163545	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UBA1381;UBA1381;CAG-41	0.08826852306253337	0.0	0.0	1.0843698756722104e-09	0.0	0.0
Bacteria;Firmicutes;Bacilli;RFN20;CAG-449;?	0.0	3.9753238432593965e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UMGS1889	0.0	0.0018229552401662183	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-382;UMGS882	9.792551099661606e-05	0.0019904407136845568	0.0	0.0	0.0	0.0
Bacteria;Spirochaetota;Spirochaetia;Treponematales;Treponemataceae;Treponema_D	0.0	0.11467119065374448	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas_A	0.0	0.007486687096219756	0.0025315727841689257	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Egerieicola	0.00024043944337353025	0.0	0.0	1.2643442157376416e-05	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UMGS1840;HGM11507;HGM11507	0.0	1.9421576215719347e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS1071	0.00811989158228364	0.0	0.0	0.0007380102457314009	0.00017819886843787312	0.00025581395868820193
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium_B	0.0	0.0	0.0009734970881989059	0.0021312966733851523	8.095641792527684e-12	7.2813759803118055e-06
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter_A	9.98646419436191e-06	0.0	0.0	1.4814527237559192e-07	0.0	0.0004098047840319687
Bacteria;Firmicutes;Bacilli;RFN20;CAG-826;?	0.0	3.822135757578214e-05	1.0999491753569664e-05	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella	0.0	0.11215660082687365	0.0	0.0	0.006920334332219657	1.5249410430648662
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Eubacterium_B	0.0001364323352204827	9.871117783708179e-06	2.9256365614651282e-05	0.0	4.130612593731463e-16	4.699791101052875e-05
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Fructilactobacillus	0.00014635510205577448	0.0	4.912997876156491e-05	2.680446763016919e-05	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Anaerotignaceae;HGM11808	0.0006195143298212227	0.0	0.00037966104384596147	8.608570091283838e-05	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Anaerotignaceae;?	0.00028548385930106266	8.757260051532394e-05	0.0	1.1463766419035982e-05	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;UMGS27	0.002012892325770376	0.0003678168117650226	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Longicatena	0.009108523594460434	0.0	0.0	1.868087313970121e-12	0.0	0.003284251050084087
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoanaerobaculum	0.0	0.0	0.0	0.0	0.000296349670808489	2.9758659298002486e-05
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;UBA644;?	0.0	6.073261060654694e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_C	0.0	0.0	0.0	0.0	0.00246826859530894	0.001393141382732888
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;D16-34	0.0	1.5281523051924373e-06	3.9845613728639135e-06	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Pseudoruminococcus_B	8.240738249061506e-06	0.0	0.0	0.0	0.0	2.7513582508909546e-05
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Mogibacterium	0.00011491864279879081	0.00019453031424393436	0.0	0.0	0.0	0.0006271106009316824
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;BX7;BX7	4.638751759872159e-12	5.654249524064872e-06	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Bifidobacteriaceae;Scardovia	0.0	0.0	0.0	0.0	0.0005552490739689462	0.0013523676986466591
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;Butyricicoccus	0.00031540480943894434	0.0	0.00035207357843411696	0.0006596048280461821	3.594709299312318e-05	0.0006611032752932468
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Gordonibacter	0.0024569374493523715	0.0	0.0	0.0	0.000519589396813251	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Aggregatibacter	0.000463214626054286	8.404047952195088e-05	0.0	0.0	0.0	2.6304907807684584e-11
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	0.0	0.0	0.0	0.0009382028983658493	0.01657476170764708	0.002919262957987835
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter_C	0.0	0.0	0.005471416102396168	0.0	0.0023678112817958	0.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter	0.0	0.0	0.047346135999529644	0.0	0.0014547188803127325	0.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter_D	2.205631845219501e-05	0.0	9.929709522013586e-05	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Anaeromassilibacillus	0.0016788463186422674	0.0	0.0	0.0	0.0	0.00011315200300356542
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_E	0.00019792733952123548	0.000639219191067516	1.022460934776941e-06	0.0	0.0	0.006172913374078537
Bacteria;Proteobacteria;Alphaproteobacteria;RF32;CAG-239;?	8.785463001942994e-05	0.0008325630490969841	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UBA1212;UBA1255;Egerieisoma	0.0018569222925797495	0.0023171591059199513	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_A	0.0	0.0	0.0	0.0	0.06536394072263253	0.002355147551073601
Bacteria;Firmicutes_A;Clostridia;UBA1381;?;?	0.00045335935158789575	0.0003190093842125883	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Paraeggerthella	3.6903353814107965e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Alectryocaccomicrobium	0.0005767626574991418	0.0013716073847387144	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;Peptoniphilus_C	0.0014372567938340248	0.0	0.0	0.0	0.0	0.00011338973958292287
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Limisoma	1.094788262287103e-06	0.13683719884498782	0.030983051508197353	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;RUG013	9.98021340167591e-05	0.0	0.0	0.0	2.497768619588982e-05	5.182175886232455e-11
Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus_A	0.0	0.0	0.0	0.0	0.0	0.0016390094821932119
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Sellimonas	0.016146664388004495	0.0	0.0	0.0013382967914615201	0.00025933394324662294	0.018132520622650364
Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;QHXN01	0.0	0.0	0.0	0.0	0.0	0.0003572911085350612
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	0.0	0.0	0.0	0.0	1.4055412349293034e-05	0.5391970751067894
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus_D	0.0019047621943977706	0.001951345665056155	0.021440009334428384	0.02073371262285697	0.004757004180301667	0.24552319794949493
