	is_monodominant	signature_name
KWS.10995	False	
KWS.10996	False	
KWS.10997	False	
KWS.10998	False	
KWS.10999	False	
KWS.11000	False	
KWS.11001	False	
KWS.11002	False	
KWS.11003	False	
KWS.11004	False	
KWS.11005	False	
KWS.11006	False	
KWS.11007	False	
KWS.11008	False	
KWS.11009	False	
HD.S1.T110	False	
HD.S1.T2	False	
HD.S1.T380	False	
HD.S1.T392.1	False	
HD.S1.T392.2	False	
HD.S1.T392.3	False	
HD.S1.T600	False	
HD.S1.T60	False	
HD.S1.T630	False	
HD.S1.T632	False	
HD.S1.T637	False	
HD.S1.T7	False	
HD.S1.T773	False	
HD.S1.T877	False	
HD.S1.T881	False	
HD.S1.T883	False	
HD.S1.T895	False	
HD.S1.T898	False	
HD.S1.T902	False	
HD.S1.T904	False	
HD.S1.T918	False	
HD.S2.T110	False	
HD.S3.T110	False	
HD.S4.T110	False	
bugkiller.110	False	
bugkiller.11.1125	False	
bugkiller.11.1132	False	
bugkiller.11.1146	False	
bugkiller.11.1161	False	
bugkiller.11.1163	False	
bugkiller.11.1167	False	
bugkiller.11.1181	False	
bugkiller.11.1216	True	S3
bugkiller.11.1279	False	
bugkiller.11.1314	False	
bugkiller.11.1338	False	
bugkiller.11.1375	False	
bugkiller.11.2	False	
bugkiller.11.392.1	False	
bugkiller.11.392.2	False	
bugkiller.11.392.3	False	
bugkiller.11.600	False	
bugkiller.11.60	False	
bugkiller.11.7	False	
bugkiller.11.773	False	
bugkiller.11.918	False	
bugkiller.baby.110	False	
bugkiller.baby.11.14	False	
bugkiller.baby.11.154	False	
bugkiller.baby.11.189	False	
bugkiller.baby.11.21	False	
bugkiller.baby.11.213	False	
bugkiller.baby.11.250	False	
bugkiller.baby.11.370	False	
bugkiller.baby.11.56	True	S5
bugkiller.baby.11.7	True	S5
bugkiller.baby.11.91	True	S5
bugkiller.kid.110.	False	
bugkiller.kid.11.14	False	
bugkiller.kid.11.21	False	
bugkiller.kid.11.213	False	
bugkiller.kid.11.56	False	
bugkiller.kid.11.91	False	
bugkiller.mom.110	False	
bugkiller.mom.11.131	False	
bugkiller.mom.11.14	False	
bugkiller.mom.11.154	False	
bugkiller.mom.11.189	False	
bugkiller.mom.11.21	False	
bugkiller.mom.11.250	False	
bugkiller.mom.11.56	False	
bugkiller.mom.11.91	False	
orion.110	False	
orion.11.14	False	
orion.11.179	False	
orion.11.186	False	
orion.11.21	False	
orion.11.224	False	
orion.11.239	False	
orion.11.252	False	
orion.11.28	False	
orion.11.35	False	
orion.11.7	False	
orion.baby.110	True	S6
orion.baby.11.14	False	
orion.baby.11.21	False	
orion.baby.11.224	False	
orion.baby.11.252	False	
orion.baby.11.28	False	
orion.baby.11.35	False	
orion.baby.11.7	True	S6
orion.kid.110	False	
orion.kid.11.14	False	
orion.kid.11.21	False	
orion.kid.11.224	False	
orion.kid.11.252	False	
orion.kid.11.28	False	
orion.kid.11.35	False	
orion.kid.11.7	False	
orion.mom.11.14	False	
orion.mom.11.21	False	
orion.mom.11.224	False	
orion.mom.11.252	False	
orion.mom.11.28	False	
orion.mom.11.35	False	
orion.mom.11.7	False	
thistle1.110	False	
thistle2.110	False	
thistle2.11.741	False	
thistle2.11.744	False	
thistle2.11.748	False	
thistle3.110	False	
thistle4.110	False	
C0018t3	False	
C0018t2	False	
C0018tBirth	False	
C0018t1	False	
C0018t14	False	
M0018tBirth	False	
M0018t3	False	
M0018tGest	False	
M0024tGest	False	
M0024tBirth	False	
C0038t2	False	
C0038t3	False	
C0038tBirth	True	S6
C0038t14	False	
C0038t1	False	
M0038t3	False	
M0038tGest	False	
M0038tBirth	False	
C0053tBirth	True	S5
M0053tGest	False	
M0053tBirth	False	
C0059t14	True	S6
C0059tBirth	False	
C0059t2	True	S5
C0059t1	False	
C0059t3	True	S5
M0059t3	False	
M0059tBirth	False	
M0059tGest	False	
C0072t1	False	
C0072t2	True	S6
C0072tBirth	True	S5
C0072t14	False	
C0072t3	True	S5
M0072tBirth	False	
M0072t3	False	
M0072tGest	False	
C0073t3	False	
C0073t1	False	
C0073t14	False	
C0073tBirth	True	S5
C0073t2	False	
M0073t3	False	
M0073tBirth	False	
M0073tGest	False	
C0074t3	False	
C0074t2	False	
C0074t14	False	
C0074tBirth	False	
M0074t3	False	
M0074tBirth	False	
M0074tGest	False	
C0084t2	True	S5
C0084tBirth	True	S6
C0084t14	True	S5
C0084t1	True	S5
C0084t3	False	
M0084tGest	False	
M0084tBirth	False	
M0084t3	False	
M0108tGest	False	
M0108tBirth	False	
M0143tBirth	True	S6
M0143tGest	False	
M0151tGest	False	
M0151tBirth	False	
M0157tGest	False	
M0157tBirth	False	
M0162tBirth	False	
M0162tGest	False	
C0177tBirth	True	S5
M0177tBirth	False	
M0177tGest	False	
C0201tBirth	True	S5
C0201t3	False	
C0201t2	False	
C0201t1	False	
C0201t14	True	S5
M0201t3	False	
M0201tBirth	True	S1
M0201tGest	False	
M0210tGest	False	
M0210tBirth	False	
C0226t3	False	
C0226t14	False	
C0226t1	False	
C0226t2	False	
C0226tBirth	False	
M0226t3	False	
M0226tGest	False	
M0226tBirth	False	
M0240tGest	False	
M0240tBirth	False	
C0259t1	False	
C0259t14	False	
C0259tBirth	True	S5
C0259t3	False	
C0259t2	False	
M0259t3	False	
M0259tBirth	False	
M0259tGest	False	
C0261tBirth	False	
C0261t14	True	S5
C0261t1	False	
C0261t2	False	
C0261t3	True	S5
M0261tGest	False	
M0261tBirth	False	
M0261t3	False	
M0275tGest	False	
M0275tBirth	False	
C0297t1	False	
C0297t14	False	
C0297t3	False	
C0297t2	False	
C0297tBirth	True	S5
M0297tBirth	False	
M0297tGest	False	
M0297t3	False	
C0305t2	False	
C0305tBirth	True	S5
C0305t1	False	
C0305t14	False	
M0305tBirth	False	
M0305t3	False	
M0305tGest	False	
C0327t1	False	
C0327t2	True	S5
C0327tBirth	True	S5
C0327t14	False	
C0327t3	False	
M0327tGest	False	
M0327t3	False	
M0327tBirth	False	
C0333t3	True	S6
C0333t2	False	
C0333t1	False	
C0333t14	True	S6
C0333tBirth	True	S6
M0333t3	False	
M0333tBirth	True	S1
M0333tGest	False	
C0346tBirth	True	S6
C0346t14	False	
C0346t1	False	
C0346t2	False	
C0346t3	False	
M0346tGest	False	
M0346tBirth	False	
M0346t3	False	
C0353tBirth	True	S5
C0353t14	False	
C0353t2	False	
C0353t1	False	
C0353t3	False	
M0353tGest	False	
M0353t3	False	
M0353tBirth	False	
C0369t3	False	
C0369t2	False	
C0369t1	False	
C0369t14	True	S6
M0369tBirth	False	
M0369t3	False	
M0369tGest	False	
C0388t3	True	S5
C0388t1	True	S5
C0388t2	True	S5
C0388tBirth	True	S5
C0388t14	True	S5
M0388t3	False	
M0388tBirth	False	
M0388tGest	False	
C0399t14	True	S5
C0399tBirth	False	
C0399t3	False	
C0399t2	False	
C0399t1	True	S5
M0399tGest	False	
M0399t3	False	
M0399tBirth	False	
C0402t3	False	
C0402tBirth	True	S5
C0402t14	False	
C0402t1	False	
C0402t2	False	
M0402tGest	False	
M0402tBirth	False	
M0402t3	False	
C0427t1	False	
C0427t2	False	
C0427t3	False	
C0427tBirth	True	S5
C0427t14	False	
M0427tGest	True	S1
M0427tBirth	False	
M0427t3	False	
C0450tBirth	False	
C0450t14	False	
C0450t1	False	
C0450t2	False	
C0450t3	False	
M0450tBirth	False	
M0450t3	False	
M0450tGest	False	
C0487t2	False	
C0487t3	False	
C0487t14	False	
C0487t1	True	S6
C0487tBirth	True	S6
M0487tGest	False	
M0487tBirth	False	
M0487t3	False	
C0740t2	True	S6
C0740t3	False	
C0740t14	True	S6
C0740t1	True	S6
C0744t1	False	
C0744t2	False	
C0744t14	True	S6
C0744t3	False	
M0744t3	False	
M0744tBirth	False	
M0744tGest	False	
C0764t2	False	
C0764t1	False	
C0764tBirth	True	S6
C0764t3	False	
M0764tBirth	False	
M0764t3	True	S1
C0792t14	False	
C0792t3	False	
C0792t2	False	
C0792t1	False	
M0792t3	False	
M0792tBirth	True	S5
M0792tGest	False	
C0806t14	False	
C0806t3	False	
C0806t2	False	
C0806t1	False	
M0806t3	False	
M0806tGest	False	
M0806tBirth	False	
C0808tBirth	False	
C0808t3	False	
C0808t2	False	
C0808t1	False	
C0808t14	True	S4
M0808tBirth	False	
M0808tGest	False	
M0808t3	False	
C0901t1	False	
C0901t3	False	
C0901t2	False	
C0901t14	True	S6
M0901t3	False	
M0901tGest	False	
M0901tBirth	False	
C1098t3	False	
C1098t14	False	
C1098t2	False	
C1098t1	False	
C1098tBirth	True	S4
M1098t3	True	S1
M1098tGest	False	
M1098tBirth	False	
C1172t1	False	
C1172t2	False	
C1172tBirth	True	S4
C1172t14	True	S6
M1172tBirth	False	
M1172tGest	False	
FEI1.t1Q14	False	
FEI2.t1Q14	False	
FEM3.t1Q14	False	
FEM4.t1Q14	False	
FEM4.t2Q15	False	
FEM5.t1Q14	False	
FEM5.t2Q14	False	
FEM5.t3Q15	False	
FEI3.t1Q14	False	
MIM5.t2M14	True	S5
MIM5.t3F15	False	
FEI4.t1Q14	False	
FEI4.t2Q15	False	
FEI5.t1Q14	False	
FEI5.t2Q14	False	
FEI5.t3Q15	False	
FEM1.t1Q14	False	
FEM2.t1Q14	False	
Golt1	False	
Golt2	False	
Golt3	False	
Golt4	False	
Golt5	False	
Golt6	False	
Golt7	False	
Golt8	False	
Golt9	False	
Golt10	False	
Golt11	False	
Golt12	False	
Golt13	False	
Golt14	True	S1
Golt15	False	
Golt16	False	
Golt17	False	
Golt18	False	
Golt19	False	
Golt20	False	
Golt21	False	
Golt22	False	
Golt23	False	
Golt24	False	
Golt25	True	S1
Golt26	False	
Golt27	False	
Golt28	False	
Golt29	False	
Golt30	False	
Golt31	False	
Golt32	False	
Golt33	False	
Golt34	False	
Golt35	False	
Golt36	False	
Golt37	False	
Golt38	False	
Golt39	False	
Golt40	False	
Golt41	False	
Golt42	False	
Golt43	False	
Golt44	False	
Golt45	False	
Golt46	False	
Golt47	False	
Golt48	False	
Golt49	False	
Golt50	False	
Golt51	False	
Golt52	False	
Golt53	False	
Golt54	False	
Golt55	False	
Golt56	False	
Golt57	False	
Golt58	False	
Golt59	False	
Golt60	False	
Golt61	False	
Golt62	False	
Golt63	False	
Golt64	False	
Golt65	False	
Golt66	False	
Golt67	False	
Golt68	False	
Golt69	False	
Golt70	False	
Golt71	True	S1
Golt72	True	S1
Golt73	False	
Golt74	False	
Golt75	False	
Golt76	False	
Golt77	False	
Golt78	False	
Golt79	False	
Golt80	False	
Golt81	False	
Golt82	False	
Golt83	False	
Golt84	False	
Golt85	False	
Golt86	False	
Golt87	False	
Golt88	False	
Golt89	False	
Golt90	False	
MM1	False	
MM2	False	
MM3	True	S1
MM4	False	
MM5	True	S4
MM6	True	S4
MM7	False	
MM8	False	
MM9	False	
MM10	False	
MM11	False	
MM12X2	False	
MM12	False	
MM13	False	
MM14	False	
MM15	False	
MM16X2	False	
MM16	False	
MM17	False	
MM18	False	
MM19	False	
MM20	False	
MM21	False	
MM22	False	
MM23	False	
MM24	False	
MM25	False	
MM26	False	
MM27	False	
MM28	False	
MM29	False	
MM30	False	
MM31	False	
MM32	False	
MM33	False	
MM34	False	
MM36	False	
MM37	False	
MM38	False	
MM39	False	
MM40	False	
MM80	False	
MM82	False	
MM83	False	
MM84	False	
MM85	False	
MM86	False	
MM90	False	
MM91	False	
MM92	False	
MM93	False	
MM94	False	
MM95	False	
MM96	False	
MM97	False	
MM98	False	
MM350	False	
MM351	False	
MM352	False	
MM360	False	
MM361	False	
MM362	False	
MM370	False	
MM371	False	
MM372	False	
MM380	False	
MM381	False	
MM382	False	
MM400	False	
MM401	False	
MM402	False	
MM403	False	
MM404	False	
MM405	False	
MM406	False	
MM407	False	
MM560	False	
MM561	False	
MM562	False	
MM570	False	
MM571	False	
MM572	False	
MM650	False	
IN1	False	
IN2	False	
IN3	False	
IN4	False	
IN5	False	
IN6	False	
IN7	False	
IN8	False	
IN9	False	
IN13	False	
IN14	False	
IN15	False	
IN16	False	
IN17	False	
IN18	False	
IN19	False	
IN20	False	
IN21	False	
IN22	False	
IN23	False	
IN24	False	
IN25	False	
IN26	False	
IN31	False	
IN32	False	
IN33	False	
IN34	False	
IN35	False	
IN36	False	
IN37	False	
IN38	False	
IN39	False	
IN40	False	
IN41	False	
IN42	False	
IN43	False	
IN44	False	
IN45	False	
IN46	False	
IN47	False	
IN48	False	
IN49	False	
IN50	False	
IN51	False	
IN52	False	
IN53	False	
IN54	False	
IN55	False	
IN56	False	
IN300	False	
IN301	False	
IN62	False	
IN63	False	
IN64	False	
IN65	False	
IN66	False	
IN67	False	
IN68	False	
IN69	False	
IN70	False	
IN71	False	
IN72	False	
IN73	False	
IN74	False	
IN75	False	
IN76	False	
IN77	False	
IN78	False	
IN79	False	
IN80	False	
IN81	False	
IN82	False	
IN83	False	
IN84	False	
IN85	False	
IN86	False	
IN87	False	
IN88	False	
IN89	False	
IN90	False	
IN91	False	
IN92	False	
IN93	False	
IN94	False	
IN95	False	
IN96	False	
IN97	False	
IN98	False	
IN99	False	
IN100	False	
IN101	False	
IN102	False	
IN103	False	
IN104	False	
IN105	False	
IN106	False	
IN107	False	
IN108	False	
IN109	False	
IN110	False	
IN111	False	
IN112	False	
IN113	False	
IN114	False	
IN115	False	
IN116	False	
IN117	False	
IN118	False	
IN119	False	
IN120	False	
IN121	False	
IN122	False	
IN123	False	
IN124	False	
IN128	False	
IN129	False	
IN130	False	
IN131	False	
IN132	False	
IN133	False	
IN134	False	
IN135	False	
IN136	False	
IN137	False	
IN138	False	
IN139	True	S3
IN140	False	
IN141	False	
IN142	False	
IN143	False	
IN144	False	
IN145	False	
IN146	False	
IN147	False	
IN148	False	
IN149	False	
IN150	False	
IN151	False	
IN152	False	
IN153	False	
IN154	False	
IN155	False	
IN156	False	
IN157	False	
IN158	False	
IN159	False	
IN160	False	
IN161	False	
IN162	False	
IN163	False	
IN164	False	
IN165	False	
IN166	False	
IN167	False	
IN168	False	
IN169	False	
IN174	False	
IN175	True	S5
IN176	False	
IN177	False	
IN178	False	
IN179	False	
IN180	False	
IN181	False	
IN182	False	
IN183	False	
IN184	False	
IN185	False	
IN186	True	S5
IN187	True	S5
IN188	True	S5
IN189	False	
IN190	False	
IN191	False	
IN192	False	
IN193	False	
IN194	False	
IN195	False	
IN196	False	
IN197	False	
IN198	False	
IN199	False	
IN200	False	
IN201	False	
IN202	False	
IN203	False	
IN204	False	
IN205	False	
IN206	False	
IN207	False	
IN208	False	
IN209	False	
IN210	False	
IN211	False	
IN212	False	
IN213	False	
IN214	False	
IN215	False	
IN216	False	
IN217	False	
Hunt1	True	S2
Hunt2	False	
Hunt3	False	
Hunt4	False	
Hunt5	False	
Hunt6	False	
Hunt7	False	
Hunt8	False	
Hunt9	False	
Hunt10	False	
Hunt11	False	
Hunt12	False	
Hunt13	True	S2
Hunt14	False	
Hunt15	False	
Hunt16	False	
Hunt17	False	
Hunt18	False	
Hunt19	False	
Hunt20	False	
Hunt21	False	
Hunt22	True	S2
Hunt23	False	
Hunt24	False	
Hunt25	False	
Hunt26	True	S2
Hunt27	False	
It1	False	
It2	True	S1
It3	True	S1
It4	False	
It5	False	
It6	False	
It7	False	
It8	False	
It9	False	
It10	False	
It11	True	S1
Mdg55.01	False	
Madag12.01	False	
Mdg32.01	False	
Mdg94.01	False	
Mdg39.04	False	
Mdg04.01	False	
Mdg13.03	False	
Mdg53.01	False	
Mdg70.03	False	
Mdg07.01	False	
Mdg25.01	False	
Mdg62.03	False	
Mdg54.02	False	
Mdg46.02	False	
Mdg58.03	False	
Mdg48.05	False	
Mdg91.02	False	
Madag07.01	True	S2
Mdg73.01	False	
Mdg49.01	False	
Mdg34.01	False	
Mdg47.01	True	S2
Mdg72.01	False	
Mdg43.02	False	
Mdg29.01	False	
Madag36.02	False	
Madag48.03	False	
Mdg24.02	False	
Madag50.01	False	
Mdg70.01	False	
Mdg05.01	False	
Mdg06.01	True	S3
Mdg03.01	True	S2
Mdg82.02	False	
Mdg67.01	False	
Madag50.01.2	False	
Madag07.02	True	S2
Madag32.02	True	S2
Mdg19.03	False	
Mdg24.04	False	
Mdg27.02	False	
Mdg10.01	True	S2
Mdg81.03	False	
Mdg44.01	False	
Mdg91.01	False	
Mdg20.03	False	
Madag50.02	False	
Mdg34.02	True	S2
Mdg14.01	False	
Mdg36.01	False	
Mdg72.02	False	
Mdg85.01	False	
Mdg40.02	False	
Mdg01.02	False	
Mdg19.01	False	
Mdg42.02	False	
Madag19.02	False	
Mdg41.01	False	
Mdg39.02	False	
Mdg81.01	False	
Mdg73.02	False	
Mdg93.01	True	S2
Mdg92.01	False	
Madag30.01	False	
Mdg83.02	False	
Mdg04.04	False	
Mdg55.02	False	
Madag01.01	False	
Mdg79.02	True	S2
Mdg95.01	False	
Mdg62.01	False	
Mdg47.02	False	
Mdg39.01	False	
Mdg69.01	False	
Mdg08.01	True	S2
Mdg90.03	False	
Madag54.01	False	
Mdg94.03	False	
Mdg15.02	False	
Mdg69.02	False	
Mdg89.01	False	
Mdg59.01	False	
Madag40.01	False	
Mdg68.01	False	
Madag18.02	True	S2
Madag53.02	False	
Madag31.01	False	
Mdg75.02	False	
Mdg09.02	False	
Mdg28.02	False	
Mdg90.04	False	
Mdg88.02	False	
Mdg89.02	False	
Mdg09.01	False	
Mdg94.02	False	
Mdg46.01	False	
Mdg66.02	False	
Mdg11.01	False	
Madag19.01	False	
Mdg13.01	False	
Mdg56.01	False	
Mdg23.01	False	
Mdg58.01	False	
Mdg20.01	False	
Mdg36.02	False	
Mdg35.01	True	S3
Mdg48.01	False	
Mdg22.01	False	
Mdg02.01	False	
Mdg10.02	True	S2
Mdg45.02	False	
Madag06.02	False	
MCT.0629.S353	True	S4
MCT.0628.S130	True	S4
MCT.0627.S382	False	
MCT.0626.S439	False	
MCT.0625.S192	False	
MCT.0624.S411	False	
MCT.0623.S50	False	
MCT.0622.S527	False	
MCT.0621.S398	False	
MCT.0620.S390	False	
MCT.0619.S230	False	
MCT.0618.S500	False	
MCT.0617.S253	False	
MCT.0616.S278	False	
MCT.0614.S453	True	S4
MCT.0613.S409	False	
MCT.0612.S48.L001	True	S4
MCT.0612.S163	True	S4
MCT.0611.S7	True	S4
MCT.0610.S190	True	S4
MCT.0609.S25	True	S4
MCT.0608.S51	True	S4
MCT.0607.S232	True	S4
MCT.0606.S218	True	S4
MCT.0605.S457	True	S4
MCT.0604.S530	True	S4
MCT.0603.S266	True	S4
MCT.0602.S244	True	S4
MCT.0601.S72	True	S4
MCT.0600.S261	True	S4
MCT.0599.S522	True	S4
MCT.0598.S38	True	S4
MCT.0597.S41	False	
MCT.0596.S464	True	S4
MCT.0595.S531	True	S4
MCT.0594.S537	True	S4
MCT.0593.S445	True	S4
MCT.0592.S370	True	S4
MCT.0590.S289	True	S4
MCT.0588.S450	True	S4
MCT.0587.S369	True	S4
MCT.0586.S402	True	S4
MCT.0585.S28.L001	True	S4
MCT.0585.S136	True	S4
MCT.0583.S205	True	S4
MCT.0582.S215	True	S4
MCT.0581.S340	True	S4
MCT.0580.S152	True	S4
MCT.0579.S60.L001	True	S4
MCT.0579.S181	True	S4
MCT.0578.S383	True	S4
MCT.0577.S263	True	S4
MCT.0575.S335	True	S4
MCT.0574.S173	True	S4
MCT.0573.S347	True	S4
MCT.0572.S393	True	S4
MCT.0570.S317	False	
MCT.0568.S502	True	S4
MCT.0567.S95	True	S4
MCT.0566.S35	True	S4
MCT.0565.S67	False	
MCT.0564.S338	True	S4
MCT.0562.S51.L001	False	
MCT.0562.S167	False	
MCT.0561.S16.L001	True	S4
MCT.0561.S120	True	S4
MCT.0560.S526	False	
MCT.0559.S37	True	S4
MCT.0558.S532	True	S4
MCT.0557.S19	False	
MCT.0556.S358	True	S4
MCT.0555.S281	False	
MCT.0554.S332	False	
MCT.0553.S376	False	
MCT.0552.S357	False	
MCT.0551.S39	False	
MCT.0550.S38.L001	False	
MCT.0549.S294	False	
MCT.0548.S156	False	
MCT.0547.S481	False	
MCT.0546.S43.L001	False	
MCT.0546.S157	False	
MCT.0545.S27.L001	False	
MCT.0545.S135	False	
MCT.0544.S249	False	
MCT.0543.S96	False	
MCT.0542.S5	False	
MCT.0541.S407	False	
MCT.0540.S79	False	
MCT.0539.S412	False	
MCT.0538.S279	False	
MCT.0537.S485	False	
MCT.0536.S35.L001	False	
MCT.0536.S146	False	
MCT.0535.S343	False	
MCT.0534.S489	True	S4
MCT.0533.S57	True	S4
MCT.0532.S480	True	S4
MCT.0531.S339	True	S4
MCT.0530.S127	True	S4
MCT.0528.S328	True	S4
MCT.0527.S497	True	S4
MCT.0526.S45.L001	True	S4
MCT.0526.S159	True	S4
MCT.0525.S378	True	S4
MCT.0524.S534	True	S4
MCT.0523.S5.L001	True	S4
MCT.0523.S101	False	
MCT.0522.S142	True	S4
MCT.0520.S362	True	S4
MCT.0519.S428	True	S4
MCT.0517.S259	True	S4
MCT.0516.S115	False	
MCT.0515.S436	True	S4
MCT.0514.S416	True	S4
MCT.0513.S207	True	S4
MCT.0512.S424	True	S4
MCT.0511.S488	True	S4
MCT.0495.S202	True	S4
MCT.0494.S206	True	S4
MCT.0492.S309	True	S4
MCT.0489.S461	True	S4
MCT.0488.S237	True	S4
MCT.0486.S251	True	S4
MCT.0482.S435	True	S4
MCT.0481.S415	True	S4
MCT.0477.S57.L001	True	S4
MCT.0476.S64	True	S4
MCT.0475.S174	True	S4
MCT.0473.S472	True	S4
MCT.0472.S89	True	S4
MCT.0470.S483	True	S4
MCT.0468.S108	True	S4
MCT.0468.S10.L001	True	S4
MCT.0467.S119	True	S4
MCT.0465.S459	True	S4
MCT.0464.S59	True	S4
MCT.0463.S216	True	S4
MCT.0462.S422	True	S4
MCT.0461.S520	True	S4
MCT.0460.S386	True	S4
MCT.0459.S4	False	
MCT.0458.S53	False	
MCT.0457.S305	False	
MCT.0456.S319	False	
MCT.0455.S460	False	
MCT.0454.S1.L001	True	S4
MCT.0453.S456	False	
MCT.0451.S20.L001	False	
MCT.0451.S124	False	
MCT.0450.S222	False	
MCT.0449.S229	False	
MCT.0446.S323	False	
MCT.0444.S217	False	
MCT.0443.S508	False	
MCT.0442.S417	False	
MCT.0441.S373	False	
MCT.0440.S414	False	
MCT.0439.S501	False	
MCT.0438.S298	False	
MCT.0437.S306	True	S4
MCT.0436.S33.L001	False	
MCT.0436.S144	False	
MCT.0435.S69.L001	False	
MCT.0435.S514	False	
MCT.0434.S477	False	
MCT.0433.S233	False	
MCT.0432.S365	False	
MCT.0431.S210	False	
MCT.0430.S425	False	
MCT.0429.S8	True	S4
MCT.0428.S303	True	S4
MCT.0427.S18	True	S4
MCT.0426.S312	True	S4
MCT.0425.S204	True	S4
MCT.0424.S385	True	S4
MCT.0423.S209	True	S4
MCT.0422.S12	True	S4
MCT.0421.S431	True	S4
MCT.0420.S8.L001	True	S4
MCT.0420.S105	True	S4
MCT.0419.S236	True	S4
MCT.0418.S21.L001	True	S4
MCT.0418.S125	True	S4
MCT.0417.S250	True	S4
MCT.0416.S454	True	S4
MCT.0415.S280	True	S4
MCT.0414.S426	True	S4
MCT.0413.S367	False	
MCT.0412.S34	True	S4
MCT.0411.S6.L001	False	
MCT.0411.S102	False	
MCT.0409.S201	False	
MCT.0408.S506	False	
MCT.0407.S18.L001	False	
MCT.0407.S122	False	
MCT.0406.S471	False	
MCT.0405.S91	False	
MCT.0404.S475	False	
MCT.0403.S476	True	S2
MCT.0402.S149	False	
MCT.0400.S54	False	
MCT.0399.S344	False	
MCT.0398.S54.L001	False	
MCT.0398.S170	False	
MCT.0397.S239	False	
MCT.0396.S78	False	
MCT.0395.S267	False	
MCT.0394.S131	False	
MCT.0393.S83	False	
MCT.0392.S282	False	
MCT.0391.S161	False	
MCT.0390.S405	False	
MCT.0389.S98	False	
MCT.0389.S2.L001	False	
MCT.0388.S375	True	S3
MCT.0387.S187	False	
MCT.0386.S72.L001	False	
MCT.0386.S517	True	S3
MCT.0385.S140	True	S3
MCT.0384.S535	False	
MCT.0383.S14	False	
MCT.0382.S441	True	S4
MCT.0381.S46	False	
MCT.0380.S196	False	
MCT.0378.S507	False	
MCT.0377.S384	False	
MCT.0376.S68.L001	False	
MCT.0376.S513	True	S4
MCT.0375.S141	False	
MCT.0374.S94	True	S4
MCT.0373.S434	True	S4
MCT.0372.S52.L001	True	S4
MCT.0372.S168	True	S4
MCT.0371.S71.L001	True	S4
MCT.0371.S516	False	
MCT.0370.S36.L001	False	
MCT.0370.S147	False	
MCT.0369.S49	False	
MCT.0368.S228	False	
MCT.0366.S433	False	
MCT.0365.S66	False	
MCT.0364.S55	False	
MCT.0363.S270	False	
MCT.0362.S297	False	
MCT.0361.S455	False	
MCT.0360.S491	False	
MCT.0358.S15.L001	False	
MCT.0358.S117	False	
MCT.0357.S93	True	S4
MCT.0356.S118	True	S4
MCT.0355.S248	False	
MCT.0354.S13	False	
MCT.0353.S17.L001	True	S4
MCT.0353.S121	True	S4
MCT.0352.S264	True	S4
MCT.0351.S212	True	S4
MCT.0350.S448	True	S4
MCT.0349.S518	True	S4
MCT.0348.S255	True	S4
MCT.0347.S396	True	S4
MCT.0346.S82	True	S4
MCT.0345.S61	True	S4
MCT.0344.S213	True	S4
MCT.0341.S55.L001	True	S4
MCT.0341.S171	True	S4
MCT.0340.S116	False	
MCT.0338.S1	False	
MCT.0337.S246	False	
MCT.0336.S208	False	
MCT.0335.S74	True	S4
MCT.0334.S316	False	
MCT.0331.S33	False	
MCT.0330.S479	True	S4
MCT.0329.S36	False	
MCT.0327.S427	True	S4
MCT.0326.S81	True	S4
MCT.0325.S401	True	S4
MCT.0323.S307	False	
MCT.0322.S324	False	
MCT.0321.S410	False	
MCT.0320.S30.L001	False	
MCT.0320.S138	False	
MCT.0319.S76	False	
MCT.0317.S521	False	
MCT.0316.S21	False	
MCT.0315.S419	False	
MCT.0314.S11	False	
MCT.0313.S3	False	
MCT.0312.S330	False	
MCT.0311.S493	False	
MCT.0310.S283	False	
MCT.0308.S509	False	
MCT.0307.S225	False	
MCT.0306.S65	False	
MCT.0305.S275	False	
MCT.0304.S32	False	
MCT.0303.S85	False	
MCT.0302.S499	False	
MCT.0301.S151	False	
MCT.0300.S315	False	
MCT.0299.S198	False	
MCT.0298.S47	False	
MCT.0297.S27	True	S4
MCT.0296.S56.L001	True	S4
MCT.0296.S177	True	S4
MCT.0295.S381	True	S4
MCT.0294.S360	True	S4
MCT.0293.S29.L001	True	S4
MCT.0293.S137	True	S4
MCT.0292.S17	True	S4
MCT.0291.S63.L001	True	S4
MCT.0291.S188	True	S4
MCT.0290.S440	True	S4
MCT.0277.S469	True	S4
MCT.0275.S368	True	S4
MCT.0274.S61.L001	True	S4
MCT.0274.S182	True	S4
MCT.0273.S9	True	S4
MCT.0272.S442	True	S4
MCT.0271.S304	True	S4
MCT.0270.S67.L001	False	
MCT.0270.S512	False	
MCT.0269.S462	False	
MCT.0268.S443	False	
MCT.0267.S496	False	
MCT.0266.S128	False	
MCT.0265.S273	False	
MCT.0264.S346	False	
MCT.0263.S44	False	
MCT.0261.S327	False	
MCT.0260.S73	False	
MCT.0259.S318	True	S4
MCT.0258.S75	False	
MCT.0256.S525	False	
MCT.0255.S24	False	
MCT.0254.S252	True	S4
MCT.0253.S329	False	
MCT.0250.S423	False	
MCT.0249.S31	False	
MCT.0248.S444	False	
MCT.0247.S331	False	
MCT.0245.S48	False	
MCT.0244.S41.L001	False	
MCT.0244.S155	False	
MCT.0243.S311	False	
MCT.0242.S26.L001	False	
MCT.0242.S134	False	
MCT.0241.S223	False	
MCT.0240.S257	False	
MCT.0238.S288	True	S4
MCT.0237.S62.L001	True	S4
