L5	S1	S2	S3	S4	S5	S6
Bacteria;Firmicutes_A;Clostridia;UMGS1810;UMGS1810;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus	0.0	0.030467728645943888	0.0	0.0	0.9695322713524953	1.5608725316848226e-12
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Murimonas	0.0	0.0	0.0	1.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor	0.1189832669124604	0.0	0.029304942310595796	0.42466044448337387	0.07831981498510397	0.3487315313084661
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Micrococcaceae;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-56	0.8184079877571957	0.1598392377942234	0.0	0.021752774448580862	0.0	0.0
Bacteria;Firmicutes;Bacilli;RFN20;CAG-826;RUG131	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;?	0.7928504323137247	0.029357323618880823	0.0	0.0	0.17779224406739444	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Brevibacteriaceae;Brevibacterium	0.7893942193066392	0.0	0.0	0.0	0.21060578069336075	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Filifactoraceae;Criibacterium	1.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Saccharofermentanales;Fastidiosipilaceae;Fastidiosipila	1.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Egerieimonas	0.9317011302964356	0.0	0.0	0.039333428938851285	0.0	0.028965440764713045
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_AP	0.9742805441973887	0.0	0.0	0.025719455802611223	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	0.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	0.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Aquaspirillaceae;Microvirgula	0.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus_A	0.12878023861274798	0.0	0.0	0.0	0.0	0.871219761387252
Bacteria;Firmicutes;Bacilli;RF39;UBA660;Scybalousia	0.03875622807556388	0.9612437719244361	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Microbacteriaceae;Labedella	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;?;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;ML615J-28;CAG-313;UMGS1109	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;HGM08974	0.9962596473950978	0.0	0.0	0.0	0.003740351717393147	8.875091907326325e-10
Bacteria;Actinobacteriota;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Friedmanniella	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Paraclostridium	0.0	0.1842422620194186	0.0	0.0	0.019010079116127187	0.7967476588644542
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UBA5026	0.06303448895366147	0.9369655110463385	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UMGS1449	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;UBA644;UBA644	0.08610717244215739	0.9138928275578426	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1242;UBA5893	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Vagococcaceae;Vagococcus	0.9998729517660387	0.0001270482339612956	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UMGS1865	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Verrucomicrobiota;Kiritimatiellae;RFP12;UBA1067;UBA1067	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Marvinbryantia	0.05954918018424057	0.9404508198157594	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;Onthousia	0.0672575245224683	0.9327424754775316	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UBA6414	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;Butyricicoccus_A	0.009441989308077227	0.9905580106919228	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;?;?	0.7981822552066363	0.2018177447933637	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyribacter	0.906912246988231	0.09306534110617226	2.733411366778221e-13	2.2411905323434593e-05	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;Parvimonas	0.9638536592239575	0.029290043343688666	0.0	0.0001975553011355982	0.0	0.006658742131218145
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Dysgonomonas	0.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-127	0.7378406830093106	0.2621593169906894	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Clostridiales;?;?	0.0	0.05252085279446003	0.0	0.2776634510351328	0.6698156961704073	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-628	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-465;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UBA1227	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-138;PeH17	0.03418512385077288	0.9658148761492271	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-510	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS263	1.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Choladousia	0.16541855600204533	0.8345814439979546	0.0	0.0	0.0	0.0
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;CAG-312;UMGS1490	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;?;?	0.23318497621740847	0.6472947200548785	0.012686066152003513	0.03029284754121477	0.0	0.07654139003449452
Bacteria;Firmicutes;Bacilli;ML615J-28;CAG-313;UMGS75	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Schaedlerella	0.3115345078780889	0.6275122593052762	0.060953232816332185	0.0	0.0	3.027166037957988e-13
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;14-2	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Egerieenecus	0.32816437889576766	0.6718356211042323	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_G	0.999999999999777	0.0	0.0	2.2302312747267838e-13	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Frisingicoccus	1.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;UBA940	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UMGS2016	0.06819945695893163	0.9318005430410684	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_G;Sporolactobacillaceae;Sporolactobacillus	0.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Lacrimispora	0.0	0.0	0.0	0.045671396815672	0.0	0.954328603184328
Bacteria;Firmicutes_A;Clostridia;Eubacteriales;Eubacteriaceae;Pseudoramibacter	0.9999999994475335	0.0	0.0	0.0	0.0	5.524664500180825e-10
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;F0428						
Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Veillonellaceae;Veillonella	0.0	4.302014334985349e-12	0.007024999052324561	0.01919804585480128	0.0826679601660622	0.89110899492251
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Gallacutalibacter	1.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Bittarella	0.9939952563908333	0.0	0.0	0.006004743609166716	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_I	0.9677358859443476	0.030970803344585355	0.0012933107110669557	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;P3;Onthomorpha	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Instestinimonas_A	1.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Acidovorax	0.0	0.0	0.0	0.0	0.0028947174025100116	0.9971052825974901
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-605	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UMGS1124	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Firm-04	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Myxococcota;Bradymonadia;UBA4248;UBA4248;RGIG464	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_B;Dehalobacteriia;UBA4068;?;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Massilia	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexota;Anaerolineae;Aggregatilineales;?;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Kineococcaceae;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Dermatophilaceae;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1242;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UBA11540	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-877	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_A;Planococcaceae;Bhargavaea	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_B;DSM-18226;Cytobacillus	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;?	0.0	0.0	0.0	0.044271765596158	0.5651274720452043	0.3906007623586378
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Apilactobacillus	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;?;?						
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;SFJ001	0.018795524968357274	0.9812044750316428	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;?;?	0.07377900063451569	0.6968347027943813	0.229386296571103	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;?;?;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;GCA-900066495	0.5846825157890093	0.0	0.07468704537635147	9.558924800093341e-05	0.0	0.3405348495866382
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Enorma	0.9946813579292466	0.0	0.0	0.0051672977202387935	0.00015134435051449845	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Cellulosilyticaceae;Cellulosilyticum	0.0	0.0	0.0	0.00276134804276523	0.0	0.9972386519572347
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;UBA953;Spyradosoma	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Desulfobacterota_I;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Mailhella	0.46336920793269387	0.4727571939667639	2.8635357779438613e-05	0.06384496274276279	0.0	0.0
Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales;Victivallaceae;UMGS1518	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-314;SFEB01	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Onthenecus	1.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Eubacteriales;Anaerofustaceae;Anaerofustis	0.9183974556815309	0.0	0.0	0.023406558360767014	0.0	0.058195985957702125
Bacteria;Firmicutes;Bacilli;RFN20;CAG-288;CAG-568	0.0	0.03943515356272748	0.9605648464372725	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Luxibacter	0.0	0.0	0.0	1.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;HGM05190	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Cloacibacillus	0.46255400742145064	0.5374459925785493	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Onthomonas	0.18004855989906857	0.8199514401009314	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;?	0.0	0.7696954301553306	0.2303045698446695	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Monoglobales;Monoglobaceae;Roslinia	0.2682501282505242	0.7317498717494758	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;S5-A14a	1.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Faecalicoccus	0.891633969037263	0.0	0.0	0.06376392764482099	0.044602103317916086	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAJFPI01	1.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;?;?	0.27336399359029107	0.7266360064097089	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Sneathia	0.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_R	0.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter_A	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Kineosporiaceae;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum	0.0	0.0	0.0	0.0	1.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Micromonosporaceae;Micromonospora	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteria;Cyanobacteriia;Elainellales;?;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;?;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;CAG-390	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;UBA1234;HGM13618	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Streptosporangiales;Streptosporangiaceae;Nonomuraea	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1242;Onthoplasma	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;CADCTG01	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Micromonosporaceae;Catenuloplanes	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1242;HGM11367	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;RGIG4076	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;?;?	0.0	0.8178479142899624	3.2555723402277077e-07	0.18215176015280346	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-303	0.8371807456889622	0.1628192543110378	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium_C	0.09945574061360582	0.7017129911235578	0.0	0.0	0.0	0.19883126826283637
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-882	0.3613740931285403	0.10407076624540999	0.0	0.5345551406260497	0.0	0.0
Bacteria;Cyanobacteria;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;UMGS1477	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;?	0.5771009469636483	0.0	0.0	0.0	0.0	0.42289905303635167
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella	0.9974181590626275	0.0	0.0	0.001718261444789089	0.0	0.0008635794925833292
Bacteria;Firmicutes_C;Negativicutes;Acidaminococcales;Acidaminococcaceae;Succiniclasticum	0.7833466987178695	0.21665330127978175	2.348670799701422e-12	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;QAMX01;QAMX01	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;TWA4	0.22391466988756104	0.7760853301124389	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Pseudoscilispira	0.9463239039455494	0.0	0.008079364121368561	0.045596731933082016	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Oxalobacter	0.12213790357324572	0.8774436522306498	0.0004184441961045313	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;?	0.0	0.097909218339491	0.0	0.0	0.902090781660509	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus	0.0	0.0	0.999492329157477	0.0	0.0005076708425229896	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;RUG591	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;HGM12669	1.485793281044799e-06	0.999998514206719	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UMGS1668	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;SFMI01	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_B;Peptococcia;Peptococcales;Peptococcaceae;?	0.828353358879956	0.17164664112004405	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Anaerotignaceae;Metalachnospira	0.7022637550487639	0.2872373701195929	0.0	0.008553897027156015	0.0	0.0019449778044872952
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;UBA11471;UBA11471	0.27007946963864066	0.6261896953223445	0.0	0.1037308350390149	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;DSM-108975	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;JAEDJI01	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Spirochaetota;Brachyspirae;Brachyspirales;Brachyspiraceae;Brachyspira	0.0	0.6807609645301111	0.3192390354698889	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;MGBC163490	1.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;CAG-274;Gallispira	0.28675768612894925	0.7128278714032906	0.0	0.0004144424677601941	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Turicimonas	0.45303705879866313	0.0	0.0	0.5469629412013369	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Paramuribaculum	0.144088233663616	0.855911766336384	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Bulleidia	0.016843415495398396	0.9357127695825335	0.047443814922068187	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Propionibacterium	0.981553787245067	0.0	0.0	0.018446212754932884	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;CAG-353	0.6623631474859817	0.3367078677668488	0.0	0.0009289847471695019	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia	0.9306943015677365	0.0	0.0	0.0	0.06930569843226363	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;CHK158-818;Gallibacteroides	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;RF32;UBA3637;CAAHEQ01	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Pygmaiobacter	0.056850023865991355	0.0	0.0	0.0	0.0	0.9431499761340086
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Geodermatophilaceae;Modestobacter	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Merdivicinus	0.004424899935581346	0.9955751000644186	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UMGS363	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Fluviibacter						
Bacteria;Firmicutes;Bacilli;RF39;UBA660;RUG14121	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Pseudonocardiaceae;Amycolatopsis	0.0	0.3279952322091659	0.0	0.0	0.0	0.6720047677908341
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;HGM11412	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UMGS1840;HGM11507;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;JAGTTR01	0.3107319016086171	0.6892680983913829	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyrivibrio_A	3.11522686411153e-07	0.9999996884773137	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_Q	0.0	0.13242920467888888	0.8675707953211111	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UMGS1883;HGM11501;HGM11501	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;AM51-8	0.518214674019393	0.481785325980607	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;UBA6382	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UBA4717	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RFN20;CAG-826;UBA4951	0.0	0.8000123961093302	0.1999876038906698	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Quadrisphaeraceae;Quadrisphaera	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-245	0.2644200593928513	0.7355799406071487	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Aphodomonas	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RFN20;CAG-631;Caccosoma	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;UBA4675	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;RF32;CAG-239;Scatacola_A	0.07478157696252756	0.20168668309083843	0.0	0.723531739946634	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-611	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Clostridiales;Clostridiaceae;Clostridium_X	0.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;Finegoldia	0.3366592685711687	0.0	1.2371162376690185e-08	0.0	0.028986240752215654	0.6343544783054533
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnotalea	0.0	0.0	0.0	1.5235035165010725e-07	0.0	0.9999998476496483
Bacteria;Firmicutes_A;Clostridia;Christensenellales;HGM11417;HGM11417	0.00027123443399033686	0.9997287655660096	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;HGM11327;HGM11327;HGM11327	0.9999942444952301	5.755504769890825e-06	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Eubacterium_M	0.0	0.0	1.0	0.0	0.0	0.0
