L5	S1	S2	S3	S4	S5	S6	S7	S8
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Faecalicoccus	0.0	0.0	2.5149029050705338e-14	0.0009582107044663295	0.0	0.0	0.0017751068843324333	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAJFPI01	0.0	0.0	8.281588365946876e-06	6.19781695112014e-07	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;?;?	0.0	0.0	0.000558985476208274	3.214012409014284e-05	0.0	0.0	0.00022517599073224325	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Sneathia	0.0	0.012324681012848188	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;?	0.0	0.0	9.3020639599913e-06	0.0	0.0	2.0685529882210194e-06	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_R	0.0	0.0	0.0	0.0	0.0	0.008574584515997128	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter_A	0.0	0.0	3.200520290972045e-06	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Kineosporiaceae;?	0.0	0.0	2.518606612974922e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum	3.3110662946669566e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Micromonosporaceae;Micromonospora	0.0	0.0	1.4644946180319728e-06	0.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteria;Cyanobacteriia;Elainellales;?;?	0.0	0.0	8.048808170097016e-06	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;?;?	0.0	0.0	3.233898114241793e-06	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;CAG-390	0.0	0.0	0.01238994853062163	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;UBA1234;HGM13618	0.0	0.0	0.002528777952127407	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Streptosporangiales;Streptosporangiaceae;Nonomuraea	0.0	0.0	1.476392808041045e-06	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1242;Onthoplasma	0.0	0.0	7.421029328889216e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;CADCTG01	0.0	0.0	6.2931926538144405e-06	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Micromonosporaceae;Catenuloplanes	0.0	0.0	3.4739904091902812e-06	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1242;HGM11367	0.0	0.0	0.0005611201828687418	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;RGIG4076	0.0	0.0	0.0008150564605662582	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;?;?	0.0	0.0	0.00013833135517349877	0.0	2.0733161922421844e-05	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-303	0.0	0.0	0.001400844772952935	0.00813342443716121	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium_C	0.0	0.0	0.0001399603446645747	5.5738775240418776e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-882	0.0	0.0	0.004456192010177921	0.02676719957774974	0.028369214687048647	0.0	0.0	0.0
Bacteria;Cyanobacteria;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;UMGS1477	0.0	0.0	0.002653093888302293	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018112943463735726
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella	0.0	0.0	3.918936532330608e-06	0.09667384892813713	0.0	0.0	0.05463338530641143	0.0
Bacteria;Firmicutes_C;Negativicutes;Acidaminococcales;Acidaminococcaceae;Succiniclasticum	0.0	0.0	0.006856128299919087	0.0015116653387566388	6.826018851276563e-15	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;QAMX01;QAMX01	0.0	0.0	0.0009994872799935018	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;TWA4	0.0	0.0	0.0002854705384077153	0.00014329175787813046	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Pseudoscilispira	0.0	1.0667964411776983e-05	0.0	0.0017752497240846252	0.00014484275151891853	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Oxalobacter	0.0	6.271873489249316e-06	0.002428129617478289	0.000168500934973738	3.4073701449270304e-06	0.0	7.282560019122088e-14	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;?	0.0010865871089463352	0.0	0.00011819136576776228	0.0	0.0	7.913237557124332e-05	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus	0.0171839078111327	0.5175253738523954	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;RUG591	0.0	0.0	0.0013357789709072187	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;HGM12669	0.0	0.0	0.0008675058826491172	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UMGS1668	0.0	0.0	0.005674428024409299	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;SFMI01	0.0	0.0	0.0075476845493377435	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_B;Peptococcia;Peptococcales;Peptococcaceae;?	0.0	0.0	1.586316513011419e-05	0.00010793982906317232	0.0	0.0	9.144010569054708e-06	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Anaerotignaceae;Metalachnospira	0.0	0.0	0.0011654467334778144	0.0025955579403207627	2.824830239944779e-10	0.0	0.0007481281386827762	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;UBA11471;UBA11471	0.0	0.0	0.016371710740958355	0.0034145322338806055	0.0029161993701389403	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;DSM-108975	0.0	0.0	0.00031270951634831197	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;JAEDJI01	0.0	0.0	0.001680423297292774	0.0	0.0	0.0	0.0	0.0
Bacteria;Spirochaetota;Brachyspirae;Brachyspirales;Brachyspiraceae;Brachyspira	0.0	0.016322463168201802	0.022409341702063088	0.0	0.0	0.0007459569217216222	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;MGBC163490	0.0	0.0	0.0	0.0	0.0	0.0	9.835349294803112e-05	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;CAG-274;Gallispira	0.0	0.0	0.0019974985053140023	0.0006442695163392422	0.0	0.0	0.0003360315721312187	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Turicimonas	0.0	0.0	8.984500633726445e-16	0.00014595054470447326	0.0005920555242919831	0.0	0.0002519755314429547	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Paramuribaculum	0.0	0.0	0.010884597628450954	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Bulleidia	0.0	0.000987588680018089	0.017829917531606572	0.0002905503173024832	0.0	1.5215534946192832e-14	1.978541756417213e-05	0.0
Bacteria;Actinobacteriota;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Propionibacterium	0.0002806681806328487	0.0	0.0	0.0002543843234487683	1.7412577271275055e-05	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;CAG-353	0.0	0.0	0.027203830974940363	0.05656972135499283	4.46556694811544e-11	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia	0.0	0.0	0.0	0.0	0.0	1.0310413945487008e-05	0.0	0.0002889784729201129
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;CHK158-818;Gallibacteroides	0.0	0.0	0.00012007387330366864	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;RF32;UBA3637;CAAHEQ01	0.0	0.0	0.0012171894891330895	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Pygmaiobacter	0.0	0.0	6.758877928694372e-06	8.11836167211235e-05	0.0	0.0	0.00040950063549401834	0.0017655158913966321
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Geodermatophilaceae;Modestobacter	0.0	0.0	1.0773077691831877e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Merdivicinus	0.0	0.0	0.0024845204453423065	3.918210414349786e-06	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UMGS363	0.0	0.0	0.006428564391585458	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Fluviibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;RUG14121	0.0	0.0	0.0037986602704443255	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Pseudonocardiaceae;Amycolatopsis	0.0	0.0	7.310614023687585e-06	0.0	0.0	0.0	1.9917635943275036e-05	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;HGM11412	0.0	0.0	0.0006599341216975257	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UMGS1840;HGM11507;?	0.0	0.0	5.355874792648858e-06	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;JAGTTR01	0.0	0.0	0.0018710343439151662	0.0009415118447661561	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyrivibrio_A	0.0	0.0	0.17556012182208144	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_Q	0.0	0.0002684230480630322	2.5458893458933654e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UMGS1883;HGM11501;HGM11501	0.0	0.0	0.0015140633864823728	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;AM51-8	0.0	0.0	0.0033901755283765236	0.00401195851488236	0.0	0.0	0.00015278804349021005	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;UBA6382	0.0	0.0	0.007603195144474475	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UBA4717	0.0	0.0	0.00010070833912984718	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RFN20;CAG-826;UBA4951	0.0	0.00024311304193867553	0.0010344652931968828	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Quadrisphaeraceae;Quadrisphaera	0.0	0.0	1.1720467057600477e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-245	0.0	0.0	0.07690620391536149	0.02604060483750976	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Aphodomonas	0.0	0.0	0.0009440050837706837	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RFN20;CAG-631;Caccosoma	0.0	0.0	0.00033528151673146777	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;UBA4675	0.0	0.0	0.0001933175470713014	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;RF32;CAG-239;Scatacola_A	0.0	0.0	0.029152440916725697	0.0008946855840709542	0.08211120130431691	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-611	0.0	0.0	0.026275753230128915	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Clostridiales;Clostridiaceae;Clostridium_X	1.0957018065326989e-05	0.0	0.0	0.0	0.0	0.0	0.0029144988620452643	0.00018479231612406567
Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;Finegoldia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014819198547086162
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnotalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0006519378007016218	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;HGM11417;HGM11417	0.0	0.0	0.0002075012616703721	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;HGM11327;HGM11327;HGM11327	0.0	0.0	3.6224051456085924e-05	0.0	0.0	0.0	2.6771109984758814e-05	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Eubacterium_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter_F	7.096019816384805e-05	0.0016869015363365763	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Aveggerthella	0.0	0.0	9.581699120653778e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;CAAEEV01	0.0	0.0	0.0001896373744110218	2.1256958859044893e-06	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Terrisporobacter	0.0	0.0	0.007719522902976988	0.0031113239936045806	0.0	0.0	0.0024403383856229787	0.0018463629873704595
Bacteria;Cyanobacteria;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;UBA6984	0.0	0.0	0.011115161038127236	0.0	0.0	0.0	0.0	0.0
Bacteria;Verrucomicrobiota;Lentisphaeria;UBA1407;UBA1407;UBA1724	0.0	0.0	0.009799604073358939	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces	0.004850420253678576	0.0	0.0	0.0	0.0	0.0	0.00012069557086997676	0.034927620758298
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Dielma	0.0	0.0	3.3255091518455884e-06	9.203851727635927e-05	0.0001224485124303381	0.0	0.0006766278195201675	0.0
Bacteria;Firmicutes;Bacilli;ML615J-28;CAG-698;CAG-698	0.0	0.0	0.0024255285922715904	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella	0.0009163237120513279	1.1943852723525795e-06	0.0	2.1636862729729847e-05	0.0	0.0007345838224718082	0.0	0.0024767991067216662
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Coprobacteraceae;Coprobacter	0.0	0.0	0.0008950037821414937	0.007739618179628932	0.0193209293752398	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;RUG11247	0.0	0.0	0.0007504792484014359	3.7276590430363535e-06	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium_A	0.0	8.073619928617743e-06	0.0	0.0002890706312553611	0.0	0.0	0.00017675724454764132	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Amulumruptor	0.0	0.00896544063722746	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;RF32;CAG-239;HGM16780	0.0	0.0	0.0015650777864093144	1.1084234167421441e-10	0.001738498183077172	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;UMGS621	0.0	0.0	0.004856191068905561	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-884	0.0	0.0	0.006094175015031738	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;Faecenecus	0.0	0.0	0.0011052203281482112	0.0006975243594723076	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;Coprovivens	0.0	0.0	0.003744825922225648	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;UMGS775	0.0	0.0	0.007912820833398638	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;HGM12814	0.0	0.0	0.002206674833332454	0.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteria;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;UBA2883	0.0	0.0	0.010019502497129466	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;UMGS1384	0.0	0.0	4.725079977920732e-05	3.724191971237196e-05	0.0	0.0	2.214433702235078e-05	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Geodermatophilaceae;Blastococcus	0.0	0.0	1.8573023412248844e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RFN20;CAG-826;Onthovivens	0.0	0.0	0.001656855880290477	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-710	0.0	0.0	0.016151615888245662	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;?	0.0	0.0	2.820198868556962e-05	0.0	0.0	0.0	2.9321240187994805e-05	0.0
Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Centipeda	0.0	5.441732738477449e-05	0.0	2.9913702813885875e-12	3.0090007324957245e-05	0.0	6.001821837653326e-05	0.0
Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;CAJPQU01	0.0	0.0	0.0	5.5952254048048605e-06	0.00010991624864764803	0.0	1.5008307213862345e-15	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Salinicola	0.0	0.0	0.0	0.0	0.0002357116630199172	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;HGM12998	0.0	0.0	0.00012153430140681082	0.0002393897133440727	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-382;?	0.0	0.0	0.00010123658054636165	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RFN20;CAG-288;Enterosoma	0.0	0.00017754974579827702	0.0017176091853728923	0.0	0.0	0.0010170236791383698	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;Fimihabitans	0.0	0.0	1.5426144917943138e-06	7.373386514392118e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-382;UMGS1387	0.0	0.0	0.0005662870844194036	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;VUNI01	0.0	0.0001643850306473491	0.009952760776145687	4.314594407893123e-16	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-552;CAG-552	0.0	0.0	0.006414353577565549	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Succinivibrionaceae;?	0.0	6.96759126868853e-05	2.9769583205535425e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;Faecisoma	0.0	0.0	0.007454168057369942	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Faecalitalea	0.0001696338428723788	0.0	0.0012697566511638565	0.0007710147471867077	0.0	0.0	0.0016105297296833724	0.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UBA1820;Merdimorpha	0.0	0.0	0.004815061230544371	0.0004019257318791062	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Clostridioides	0.0	0.0	0.0	0.0	0.0	0.0	0.01524875890802825	0.05684851377276704
Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1242;CAJKWP01	0.0	0.0	0.0016023514394381828	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Lancefieldella	0.0032372372789449687	1.6286993334589777e-06	0.0	1.5742277043051056e-07	0.0	0.00021859585108613755	0.0	0.0020667948808701982
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter_D	0.015926233959895446	0.05440543938426733	0.013517561621252954	0.0	0.0	0.01345308491457284	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Tidjanibacter	0.0	0.0	0.006285833249572169	0.009291466874938486	0.0667716447711845	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-138;SFDB01	0.0	0.0	0.0030411014507233866	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Anaerovibrio	0.0	0.06148800150058715	0.013758093215223614	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-552;HGM11386	0.0	0.0	0.00020167792311004098	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-138;UBA1685	0.0	0.0	0.012722373635535912	0.0	0.0	0.0	0.0014267983685394008	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UBA866	0.0	0.0	0.0003164758965461277	0.00023345100451371522	0.0	0.0	9.391432979846785e-05	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	0.038427657973979644	0.0	0.0	0.0	0.0	0.0	0.0	0.03073520579697641
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UBA11774	0.0	0.0	0.018947629849029597	0.02967774641099131	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS856	0.0	0.0	0.0015436082626443144	0.0016063320275158618	3.1787398759643905e-11	0.0	0.0004224210659089985	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter_A	0.0	0.0	0.000960844870163865	0.0004427220249382037	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UMGS1370	0.0	0.0	0.0	0.0003671595286520645	0.00013982956546547808	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-302	0.0	0.0	0.16359060942486364	0.0034705060200643403	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-917;CAG-1138	0.0	0.0	0.007882450364773067	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;UBA636	0.0	0.0	0.015412846192669529	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-382;Woodwardibium	0.0	0.0	0.005319221778422457	0.0	0.0	0.0	0.0004783196144643138	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;UBA932;Egerieousia	0.0	0.0	0.004186718937584963	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Succinivibrionaceae;WG-1	0.0	0.0	0.02549420048279063	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Veillonellaceae;Veillonella_A	0.3653193670459385	0.0	0.0	0.0	0.0	0.0	4.732252743463751e-05	0.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;?	0.0	1.905000885342651e-05	0.0	0.0	0.0	0.00017935391363298656	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Phytobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00838089518270858
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Succinivibrionaceae;Anaerobiospirillum	0.0	0.0003997616797133624	0.0	0.0	0.0	0.0003137139618807295	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Microbacteriaceae;Gulosibacter	0.0	0.0	0.0	0.0	0.0	4.639440356681576e-06	0.0	0.00010045540172551701
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas	0.0	0.0	0.000414042274806599	0.0	0.0	0.0	0.0	0.0005027741988994662
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leucobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;NSJ-62	0.0	2.0739628796331394e-08	5.0708179025062203e-08	7.12115627857659e-06	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Hydrogenoanaerobacterium	0.0	0.0	2.4427482133604726e-05	5.779883251263128e-06	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Neobittarella	0.0	0.0	0.0	2.8679233708792717e-05	2.894319482182135e-13	0.0	7.0982020370153725e-06	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;BX7;CAJFTX01	0.0	0.0	1.1783651149618035e-14	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UBA1381;UMGS1253;Aphodoplasma	0.0	0.0	0.0006644237388401408	0.0	0.0	0.0	0.0	0.0
