	model_fit
Nutr268	0.5463007873171128
Nutr269	0.6327175743280916
Nutr359	0.8559358833432801
Nutr356	0.5455312083905894
Nutr377	0.8151380441847094
Nutr358	0.862088277426761
Nutr276	0.8682159353939707
Nutr277	0.7077870280692232
Nutr281	0.9501399967738159
Nutr278	0.8683942589182166
Nutr279	0.8747819014388036
Nutr347	0.7599955795974153
Nutr349	0.9410426459999968
Nutr364	0.6791631870914375
Nutr370	0.6523759371358979
Nutr363	0.63594496984883
Nutr371	0.6826674529646659
Nutr375	0.6763501521424696
Nutr373	0.5876089720560709
Nutr378	0.6080964651282849
Nutr374	0.8444015571423941
Nutr357	0.552139134321433
Nutr376	0.7433971856678127
Nutr380	0.6707240156394833
Nutr379	0.5641693181937367
Nutr386	0.8897187756012978
Nutr384	0.5542325097822025
Nutr365	0.6281807305290591
Nutr368	0.8516119545199388
Nutr367	0.8135631510629351
Nutr403	0.5824007844920392
Nutr366	0.694935896792161
Nutr369	0.8492339163137236
Nutr385	0.5134774610628424
Nutr382	0.5417099042781144
Nutr387	0.7942116354557273
Nutr381	0.6421724519618996
Nutr395	0.9724932842767285
Nutr383	0.8510862259031844
Nutr394	0.9147576666577163
Nutr405	0.8289933142896598
Nutr414	0.832439016545712
Nutr411	0.8717698733240019
Nutr404	0.5229789771659205
Nutr406	0.2544267668974689
Nutr393	0.43163623015533786
Nutr400	0.9545903452628701
Nutr392	0.6545484284032266
Nutr391	0.5242057356210311
Nutr389	0.8382075408363175
Nutr388	0.5199093371133513
Nutr413	0.7673604834649823
Nutr415	0.6485061155025614
Nutr410	0.6377072722462536
Nutr390	0.6190478328831436
Nutr412	0.6198926747309381
Nutr408	0.5944478411827792
Nutr407	0.9092246665170602
Nutr443	0.7898490329671985
Nutr455	0.5401051998211785
Nutr459	0.669653601800032
Nutr397	0.8330826800083008
Nutr457	0.836883267550698
Nutr453	0.6341432465280961
Nutr402	0.8472155896885959
Nutr399	0.6680568617982944
Nutr398	0.7122463439999701
Nutr456	0.5639925854257503
Nutr401	0.8578625225068117
Nutr396	0.6517145428039398
Nutr416	0.6599100568473532
Nutr427	0.8218607209037959
Nutr409	0.6744361428228419
Nutr458	0.7833617550491335
Nutr445	0.5088383698312999
Nutr444	0.6285896613052991
Nutr451	0.5313630444640572
Nutr449	0.6558532582582441
Nutr465	0.6904097279421859
Nutr454	0.7495362233734691
Nutr446	0.7376849613233629
Nutr452	0.7225220957119359
Nutr448	0.3326596852040372
Nutr447	0.33922522969747054
Nutr450	0.27733675821589227
Nutr419	0.3815136710297886
Nutr426	0.8524435307650851
Nutr433	0.909589032064468
Nutr422	0.723354616810194
Nutr420	0.818224562104343
Nutr417	0.8166179917286942
Nutr418	0.8036034560141133
Nutr423	0.7459980327859563
Nutr425	0.38454459595355495
Nutr421	0.5533426787402053
Nutr461	0.6562526320600287
Nutr460	0.4870944710656206
Nutr463	0.7030332352336864
Nutr464	0.8553443084481264
Nutr424	0.5854907500831485
Nutr467	0.9391928194079693
Nutr469	0.432340311644326
Nutr474	0.35158385800748315
Nutr468	0.8231683999623138
Nutr473	0.3555590519105096
Nutr470	0.891986233262743
Nutr466	0.8445028396072671
Nutr437	0.6931484700084207
Nutr428	0.9655759276314152
Nutr432	0.9238020915855423
Nutr431	0.7716203591172817
Nutr430	0.5853923658766774
Nutr439	0.7814301816624781
Nutr434	0.713423735343371
Nutr462	0.7493767796827437
Nutr429	0.6464982850798978
Nutr436	0.6908093609718936
Nutr440	0.5582358640087643
Nutr580	0.8745597146530546
Nutr574	0.4187431934541649
Nutr582	0.9614118906064526
Nutr435	0.813795198427117
Nutr438	0.5579156641819519
Nutr480	0.6126814810751403
Nutr471	0.6624699088139316
Nutr472	0.8824534456217397
Nutr578	0.87985237533638
Nutr441	0.8230767778636303
Nutr575	0.5693139779143246
Nutr576	0.7194625947819858
Nutr573	0.8804411016220237
Nutr442	0.7565833672430544
Nutr577	0.4744544316642861
Nutr579	0.7096982844806714
Nutr581	0.0983060944067414
Nutr478	0.7361094678899943
Nutr475	0.4686008545469118
Nutr477	0.9436132983435347
Nutr479	0.7202079469776189
Nutr476	0.6800350090027816
Nutr526	0.7228374369299102
Nutr528	0.6396827875913752
Nutr484	0.754513587045872
Nutr525	0.781087182013835
Nutr527	0.3196487632388186
Nutr485	0.8033066480056799
Nutr529	0.45822757349977794
Nutr524	0.7516983583566142
Nutr482	0.9465526895266713
Nutr481	0.33028188386773194
Nutr483	0.9481979159732677
Nutr492	0.5612678796548257
Nutr537	0.7150040264485333
Nutr502	0.316223925809319
Nutr536	0.22091139679155097
Nutr538	0.9091967990591211
Nutr530	0.8149395211415791
Nutr533	0.7217041144848697
Nutr535	0.5531395296295337
Nutr532	0.6069337184851195
Nutr486	0.9472638439592445
Nutr487	0.6424868212393996
Nutr490	0.8127200270164912
Nutr489	0.5616807429884495
Nutr531	0.54910806965772
Nutr534	0.9405703036619361
Nutr488	0.8252503830543004
Nutr491	0.9610548826116289
Nutr493	0.956703718851223
Nutr503	0.6679945476627229
Nutr500	0.6664606365519379
Nutr497	0.9263791875249486
Nutr495	0.9321920208777877
Nutr499	0.436925759771954
Nutr501	0.5466142208013595
Nutr494	0.8338847224247785
Nutr543	0.9310809316531494
Nutr540	0.9552723769923086
Nutr539	0.6565620916885817
Nutr542	0.9605111025911914
Nutr544	0.9400531841692633
Nutr546	0.9275396418400862
Nutr545	0.6453619476619564
Nutr498	0.5507949125600304
Nutr541	0.9551214918894992
Nutr496	0.9581351332752516
Nutr504	0.7754088056928767
Nutr506	0.7045079334027026
Nutr505	0.8023828613875535
Nutr509	0.6387110589349615
Nutr508	0.6974702201867273
Nutr507	0.9617936223881286
Nutr548	0.7883797648040894
Nutr551	0.9496220407340247
Nutr510	0.8650988070748086
Nutr511	0.5583339431410533
Nutr512	0.9172075484698355
Nutr513	0.5659329070777004
Nutr550	0.6824913244995087
Nutr554	0.9204140021617393
Nutr552	0.786086488188468
Nutr549	0.37679082823175597
Nutr553	0.3243584025910931
Nutr518	0.8469369610713003
Nutr547	0.4720181388540191
Nutr515	0.9160647596916541
Nutr517	0.879024000442128
Nutr516	0.7963035279932552
Nutr514	0.8967555583248614
Nutr555	0.461531628536328
Nutr606	0.6919264497483096
Nutr605	0.40941193360164446
Nutr556	0.7156839445462236
Nutr557	0.510634897475587
Nutr521	0.3124102878853137
Nutr520	0.5509844591290709
Nutr522	0.9284080334772643
Nutr523	0.9634437717009815
Nutr519	0.8639104553550117
Nutr561	0.5650073968201376
Nutr559	0.45852523919489224
Nutr560	0.4416551319177758
Nutr558	0.6900441573736692
Nutr610	0.4768476640922751
Nutr607	0.5327161137806236
Nutr609	0.8006389707795852
Nutr566	0.7410835763484575
Nutr563	0.6130114438079618
Nutr562	0.9130215558005829
Nutr565	0.5030704080295726
Nutr608	0.9067012935923152
Nutr564	0.5796308064171412
Nutr616	0.35131989755841175
Nutr612	0.3902666981804781
Nutr613	0.9470286253955952
Nutr615	0.8279563795645352
Nutr611	0.9589291759147244
Nutr567	0.657320431888154
Nutr568	0.9580326976195667
Nutr571	0.6913857459042905
Nutr570	0.8311439864658616
Nutr798	0.6365812212893647
Nutr572	0.9620763991903865
Nutr631	0.8355679801023332
Nutr614	0.7634343802701153
Nutr617	0.7985591001978916
Nutr569	0.778459290708673
Nutr623	0.4766465030962615
Nutr620	0.8336147594592465
Nutr622	0.9316860165442581
Nutr644	0.8523565881713435
Nutr619	0.39385668346205144
Nutr618	0.9668711190667139
Nutr621	0.8456849987498014
Nutr585	0.5619295087362314
Nutr586	0.5519614302692215
Nutr584	0.8647208680779092
Nutr583	0.6968924829271235
Nutr587	0.6177689378881914
Nutr591	0.9606013548437028
Nutr628	0.9676368310532902
Nutr643	0.43355990672283573
Nutr630	0.5873057049754339
Nutr626	0.5848197000734539
Nutr629	0.9407743531395254
Nutr627	0.5317024804401683
Nutr624	0.8066760244127356
Nutr590	0.5273416278818851
Nutr592	0.884544983295727
Nutr589	0.5118426938662175
Nutr588	0.890905268684024
Nutr625	0.6059129440124533
Nutr639	0.7968140948993463
Nutr645	0.5717088937217456
Nutr640	0.5087267848254315
Nutr642	0.9176716695231674
Nutr641	0.463348558305082
Nutr594	0.947437501841192
Nutr593	0.7606152593645347
Nutr596	0.6617911595266706
Nutr595	0.7888443009357841
Nutr646	0.5048174665679984
Nutr652	0.8306128677210034
Nutr649	0.6241102729227408
Nutr647	0.8282136478786696
Nutr597	0.48686156903321176
Nutr599	0.5920369956126782
Nutr598	0.9134849320319665
Nutr601	0.7019935956676351
Nutr651	0.8516826437019487
Nutr648	0.7352763285732313
Nutr650	0.43742138577324524
Nutr654	0.5880726838575865
Nutr657	0.5951190668450423
Nutr659	0.9273904371845785
Nutr653	0.9035239360423855
Nutr602	0.9267996754014932
Nutr603	0.7888037882367593
Nutr638	0.678404563854969
Nutr655	0.8308889700767107
Nutr604	0.8377389004456757
Nutr600	0.884608387033526
Nutr661	0.4839429260165651
Nutr658	0.9503942268125376
Nutr660	0.5707867399491243
Nutr738	0.722298666116496
Nutr656	0.9099009518911338
Nutr663	0.7660421968403843
Nutr636	0.6965291661352887
Nutr637	0.7424986820519214
Nutr634	0.4857465784970775
Nutr672	0.4850591312884982
Nutr633	0.9538246997381046
Nutr635	0.6707125055738267
Nutr671	0.3717474889072291
Nutr632	0.5409282584151223
Nutr736	0.2511819775986153
Nutr735	0.5724784542210913
Nutr664	0.481481355646864
Nutr662	0.7706716180037636
Nutr799	0.8958521526413357
Nutr666	0.38873680660716814
Nutr669	0.6199504814913293
Nutr667	0.8685660534925641
Nutr677	0.9169864517906146
Nutr670	0.7317306741306466
Nutr668	0.7459554510019489
Nutr692	0.5475101421035521
Nutr693	0.8235138385219123
Nutr695	0.6915784377080932
Nutr800	0.6187814777261864
Nutr694	0.4677675624742584
Nutr691	0.6545381344268705
Nutr737	0.9331827681782362
Nutr739	0.7719663000311002
Nutr665	0.9662773324041354
Nutr675	0.929901449573469
Nutr673	0.49828066292219997
Nutr674	0.8734272384061826
Nutr684	0.7577514511902309
Nutr676	0.7236393994218644
Nutr690	0.7916957227793573
Nutr697	0.6707108678381116
Nutr698	0.40703547240604304
Nutr696	0.5560089991119487
Nutr683	0.7473921819155489
Nutr679	0.9135315568029512
Nutr678	0.8686170150260365
Nutr682	0.8206803295139851
Nutr680	0.7952410700668241
Nutr700	0.39509030351792046
Nutr703	0.750754716863268
Nutr702	0.5236197058433427
Nutr701	0.31753052214667465
Nutr699	0.6590190672498869
Nutr704	0.6254421278237907
Nutr681	0.44317337770494364
Nutr718	0.9041262538775527
Nutr686	0.2923625138904927
Nutr685	0.9334364334468586
Nutr706	0.3573754421551572
Nutr710	0.7595520935421459
Nutr711	0.8131126888071017
Nutr723	0.4427684035640298
Nutr688	0.8983255505471465
Nutr689	0.8866225790184965
Nutr687	0.7657629061393576
Nutr705	0.9389670019011551
Nutr707	0.2940997163644546
Nutr708	0.6935335519724523
Nutr709	0.8324153669735986
Nutr720	0.6199436880575612
Nutr722	0.8095749739308833
Nutr721	0.9176304898450867
Nutr719	0.9647069120899137
Nutr714	0.5598986190434879
Nutr713	0.648462523442085
Nutr726	0.7331627989877052
Nutr727	0.9292161577431091
Nutr725	0.745931293984009
Nutr712	0.5867116636455804
Nutr715	0.9041376914826799
Nutr729	0.910800988590382
Nutr728	0.8508976665246539
Nutr730	0.8609355760164331
Nutr716	0.5106246294600398
Nutr740	0.7034349936456742
Nutr717	0.8746757611495144
Nutr724	0.19241938937773084
Nutr731	0.47251794614875203
Nutr733	0.9588904403149314
Nutr732	0.3135321626671791
Nutr746	0.7855363437894031
Nutr747	0.7433330515710248
Nutr734	0.9630404425323582
Nutr741	0.6249954322915497
Nutr745	0.786629204318977
Nutr743	0.9197125308053772
Nutr742	0.9365545384391627
Nutr744	0.6148582474415124
Nutr751	0.5675278073459858
Nutr750	0.6638848430354437
Nutr749	0.8608198644235927
Nutr748	0.6996705103447505
Nutr752	0.9165179953779913
Nutr768	0.5682668341053664
Nutr767	0.611589626369676
Nutr753	0.6134446529521647
Nutr754	0.8507395329208465
Nutr755	0.9248198522753331
Nutr758	0.8771753057717337
Nutr757	0.9617882409573186
Nutr756	0.745259097245822
Nutr759	0.5307651632100437
Nutr762	0.4129819243754244
Nutr760	0.9602715695086468
Nutr761	0.9633059133969806
Nutr769	0.57034382554404
Nutr773	0.5063638703495966
Nutr770	0.7971697707760184
Nutr772	0.9509772087576022
Nutr763	0.6488876321180785
Nutr774	0.959400403528961
Nutr775	0.9439004819384065
Nutr771	0.8795151627972788
Nutr765	0.843025770611888
Nutr764	0.5197962809089306
Nutr779	0.6720535182944121
Nutr776	0.9479504007032217
Nutr766	0.9257020741580381
Nutr778	0.964120604523808
Nutr777	0.9378227903165592
Nutr788	0.6399000198022736
Nutr785	0.9166442915586467
Nutr787	0.8322318433174889
Nutr791	0.9010955886946228
Nutr786	0.4522065075472929
Nutr789	0.7456712321667668
Nutr781	0.5710135889409538
Nutr790	0.58377143756135
Nutr780	0.5392000872051445
Nutr783	0.9161466443734675
Nutr782	0.8910013653797217
Nutr784	0.9525900785963561
Olm1	0.1934906735752826
Olm10	0.4837618433958862
Olm11	0.4984442083503165
Olm13	0.45733977964469186
Olm14	0.4570677318962168
Olm15	0.45517981878893843
Olm16	0.9892571604010754
Olm17	0.4352614640794825
Olm18	0.5306443008814969
Olm19	0.20706980234841613
Olm2	0.3095514096722106
Olm20	0.4763583303046214
Olm21	0.6642672471730549
Olm22	0.5686882285116082
Olm23	0.8872627174339791
Olm24	0.62976388954761
Olm25	0.38595432371771166
Olm26	0.5075223651063401
Olm28	0.89484843935161
Olm29	0.44047778849578967
Olm3	0.44580990253845526
Olm30	0.5632786883816452
Olm31	0.8578106701006083
Olm32	0.48847339635639514
Olm33	0.6300000435745431
Olm34	0.623463460213364
Olm35	0.7105621691619313
Olm36	0.5310033628145266
Olm37	0.6718916814891905
Olm38	0.717111946191085
Olm39	0.3792834914930912
Olm4	0.870545341701345
Olm5	0.502063386630456
Olm6	0.5431431552224153
Olm7	0.49535385916959707
Olm8	0.960269105330947
Olm9	0.5007205653349964
P1E90	0.6988651957415946
P1E0	0.24259245494720005
P1E7	0.2466231541576793
P2E90	0.48499654520645535
P3E90	0.9023924600514565
P4E90	0.9258620349621602
P5E90	0.8286561424842518
P6C90	0.577831465375549
P7C90	0.6352870767422656
P8C0	0.9446824736537649
P8C7	0.969694688472193
P8C90	0.9689612173679203
P10E0	0.8019287765226091
P10E7	0.7888702393628764
P10E90	0.7509570143826814
P11E0	0.8966259265063213
P11E7	0.3790012718604443
P11E90	0.7506607961605722
P12E0	0.5596164254225273
P12E7	0.3464142005102891
P12E90	0.5026237669811487
P13E0	0.6516850285677391
P13E7	0.932144469254922
P13E90	0.8700700261856453
P14E0	0.7457688092106977
P14E7	0.5463992577808761
P14E90	0.40002041198295407
P15E0	0.929697068054353
P15E7	0.8119428705894018
P15E90	0.9386637057015377
P17E0	0.4994180636624417
P17E7	0.8868591504278012
P17E90	0.7164462889507854
P18E0	0.640435908972748
P18E7	0.8963633766781427
P18E90	0.8619361484965751
P19E0	0.5109362760960788
P19E7	0.47558229186411727
P19E90	0.8202546518597794
P20E0	0.9359473992062599
P20E7	0.5152082417092739
P20E90	0.9281291541199567
P21E0	0.6061457710874508
P21E7	0.873582393674509
P21E90	0.5940674735755541
P22E0	0.5072800712760651
P22E7	0.418618199562435
P22E90	0.4797438625488728
P23C0	0.3271078973957582
P23C7	0.33647618430169884
P23C90	0.460634403495685
P25C0	0.7669201195247766
P25C7	0.8428952079288229
P25C90	0.90383372767671
P2E0	0.7787489451897588
P2E7	0.7916180450975704
P38C0	0.6992580595290235
P38C7	0.5525350951975794
P38C90	0.780581442881885
P3E0	0.9047377050681088
P3E7	0.8979695801276697
P4E0	0.9625684661266298
P4E7	0.9244006858087309
P5E0	0.8964859711370589
P5E7	0.8088245945540524
P6C0	0.5026789295481862
P6C7	0.525144624768321
P7C0	0.4510644285290842
P7C7	0.4536716939417937
P9E0	0.8578401031581745
P9E7	0.9517062671820241
P9E90	0.8776627810256158
PAL10.D0	0.9281833928506255
PAL10.D180	0.6050377069197708
PAL10.D42	0.5861322731161109
PAL10.D8	0.22968809520896977
PAL11.D0	0.4945900832859917
PAL11.D180	0.6484708055135509
PAL11.D42	0.36756070409951486
PAL11.D4opt	0.060320276041058454
PAL11.D8	0.708335821598904
PAL12.D0	0.9329836233229509
PAL12.D180	0.850243110704117
PAL12.D42	0.8920366718267518
PAL12.D4opt	0.6664056202928319
PAL12.D8	0.6452935669517622
PAL1.D0	0.862508040689452
PAL1.D180	0.8636373695668331
PAL1.D42	0.8615702281554968
PAL1.D8	0.8835957061008214
PAL2.D0	0.5565017154937608
PAL2.D180	0.751816684199745
PAL2.D42	0.7193840010371964
PAL2.D4opt	0.04788133109234156
PAL2.D8	0.5218762193490528
PAL3.D0	0.49269643462387425
PAL3.D180	0.8701368539578922
PAL3.D42	0.7548935037561498
PAL3.D4	0.054734044876806484
PAL3.D8	0.7266076738361429
PAL4.D0	0.6033648606978438
PAL4.D180	0.6806246388317639
PAL4.D42	0.674882599725211
PAL4.D4opt	0.049642285899223274
PAL4.D8opt	0.6627819198230368
PAL5.D0	0.671346884976535
PAL5.D180	0.8962878519162926
PAL5.D42	0.5174394616249024
PAL5.D4	0.9975909122622708
PAL5.D8	0.6631164743138632
PAL6.D0	0.924469091703668
PAL6.D180	0.6011777907136607
PAL6.D42	0.30444132776109417
PAL6.D4opt	0.06917641302829389
PAL6.D8opt	0.7079276706509271
PAL7.D0	0.7688434880180025
PAL7.D180	0.9359351133995584
PAL7.D42	0.5338440355872213
PAL7.D4opt	0.04679281057598197
PAL7.D8	0.4675261123934663
PAL8.D0	0.8669534666904857
PAL8.D180	0.9244917692003602
PAL8.D42	0.923533800276015
PAL8.D8	0.6870654845569667
PAL9.D0	0.7434935958085221
PAL9.D180	0.9164833902371197
PAL9.D42	0.6656497464363658
PAL9.D4	0.048506068651818765
PAL9.D8	0.8002644821055476
PNPV99	0.4155225228413658
PNPV98	0.36418255952564677
PNPV97	0.8785598829367004
PNPV94	0.4655460637213806
PNPV93	0.30364612963853965
PNPV89	0.963940320456556
PNPV88	0.6042051464629965
PNPV87	0.7477613932021794
PNPV86	0.9002970266977821
PNPV84	0.9590523173112527
PNPV83	0.5282031141655779
PNPV82	0.952931847455284
PNPV81	0.2939793063203822
PNPV80	0.9590550816429089
PNPV79	0.905179717205712
PNPV78	0.8757815873536218
PNPV77	0.6389888539454109
PNPV76	0.7828806050312828
PNPV75	0.6212207370678658
PNPV74	0.3176607494783945
PNPV73	0.3397677123066416
PNPV72	0.5149835716763913
PNPV71	0.9213324727945481
PNPV70	0.7873680994494487
PNPV69	0.7514077748380572
PNPV68	0.4523770092521809
PNPV67	0.5277161681469676
PNPV66	0.3878160449827316
PNPV65	0.4680570705222988
PNPV64	0.7947021220754183
PNPV62	0.8009690203925518
PNPV60	0.9688678500112986
PNPV59	0.9557298893808973
PNPV58	0.6531308957540024
PNPV57	0.4512052464896091
PNPV55	0.9091380971099366
PNPV54	0.7243775939100259
PNPV53	0.7181892476195795
PNPV52	0.8800358179701362
PNPV50	0.955473597349804
PNPV49	0.4706772533352111
PNPV48	0.4627737578196656
PNPV47	0.599363476319028
PNPV46	0.9634783167134561
PNPV43	0.9641322498703381
PNPV42	0.4086302185256023
PNPV39	0.39905386888910865
PNPV38	0.32228517829067094
PNPV37	0.9456014568021186
PNPV36	0.8567631300650741
PNPV35	0.5715463855071713
PNPV34	0.8914454021706175
PNPV33	0.42157350497233453
PNPV32	0.6753532111947741
PNPV31	0.767953637666156
PNPV30	0.38184770621209885
PNPV29	0.9493138573152962
PNPV28	0.7859824659928568
PNPV27	0.9054675477262782
PNPV26	0.14790985833278955
PNPV25	0.5788568760216593
PNPV24	0.5884701241706022
PNPV23	0.8958341799944374
PNPV22	0.3905596812638539
PNPV21	0.8649275999193545
PNPV20	0.9369895492432813
PNPV19	0.9023159442700138
PNPV18	0.5307658140228954
PNPV17	0.8634989767543815
PNPV15	0.695505312115441
PNPV14	0.4493694055175526
PNPV13	0.38239919135746114
PNPV12	0.9312672578232878
PNPV11	0.8210904936341235
PNPV10	0.6955577957104209
PNPV9	0.48256291248823635
PNPV8	0.9579512179734624
PNPV7	0.8701550147898806
PNPV6	0.78647178604791
PNPV5	0.9331702893811384
PNPV4	0.9200098366446247
PNPV3	0.9606387054978317
PNPV2	0.9737155877681406
PNPV1	0.7552647445423485
PW1	0.875018506500652
PW10	0.8622598987391716
PW100	0.5678665471232041
PW101	0.9679382292228979
PW102	0.33701918157032434
PW103	0.5535021790133527
PW104	0.9417312361235392
PW105	0.8702566912433269
PW106	0.9209494633882882
PW107	0.4260447396473829
PW108	0.6471213590408693
PW109	0.3706756644075019
PW11	0.5737709019890391
PW110	0.586818903367178
PW111	0.653087655256648
PW112	0.8979134696365668
PW113	0.5508259107830829
PW114	0.796470375926508
PW115	0.4998061887592815
PW116	0.936097131026064
PW117	0.8142934761498375
PW118	0.870956001787393
PW119	0.5105862356540951
PW12	0.8672765245832526
PW120	0.7519537415841765
PW121	0.8142487920508431
PW122	0.7956681404516305
PW123	0.9576549995173651
PW124	0.9065607286541811
PW125	0.9615661353010331
PW126	0.565203570873288
PW127	0.6277167187300812
PW128	0.8850243931467586
PW129	0.5537085958929344
PW13	0.7027800726228128
PW130	0.9408678995855959
PW131	0.5166140163178279
PW132	0.8157254037771918
PW133	0.7975307810705637
PW134	0.5914597347572548
PW135	0.5711587109162884
PW136	0.5622536036558146
PW137	0.9055581361569593
PW138	0.9128214825560836
PW139	0.8387934773212661
PW14	0.9593350908190337
PW140	0.8234902744642526
PW141	0.8827359130579546
PW142	0.9661558392274876
PW143	0.9616037664292727
PW144	0.9326380634896889
PW145	0.9449176951250318
PW146	0.9468125847244533
PW147	0.8743087003098203
PW148	0.8637552450471583
PW149	0.34343751877138995
PW15	0.9192648202815796
PW150	0.8459480195789693
PW151	0.4258160786164746
PW152	0.9428774491603573
PW153	0.9335908492280788
PW154	0.7642794662443787
PW155	0.6243937041443061
PW156	0.873654120006664
PW157	0.7202163448900976
PW158	0.6231297773926056
PW159	0.8818700382184556
PW160	0.93553690601264
PW161	0.5542430576004569
PW162	0.8359342251220647
PW163	0.8649450283842098
PW164	0.8537813329205031
PW165	0.5516762908764641
PW166	0.7918354057733147
PW167	0.7763873286615817
PW168	0.6967301063835227
PW169	0.5969823646353152
PW17	0.943101229861445
PW170	0.8078876406725936
PW171	0.8189852776708626
PW172	0.8657500684328195
PW173	0.8599454694953441
PW174	0.5656303114447736
PW175	0.9100063529829592
PW176	0.7625911313941451
PW177	0.7092795923969216
PW178	0.5859579422280173
PW179	0.9370370372066054
PW181	0.8189994384845681
PW182	0.897464220728764
PW183	0.9740863588957122
PW184	0.5731130219477901
PW185	0.7900777821785795
PW186	0.5772619173008201
PW187	0.9227951012512798
PW188	0.4648334047139345
PW189	0.8916989143034703
PW19	0.1366638713003358
PW190	0.9383223240347282
PW191	0.7606952831673538
PW192	0.4593481300530124
PW193	0.8321573439136908
PW194	0.9535406630424283
PW195	0.6740198052763416
PW196	0.9006826354957268
PW197	0.6068791363931829
PW198	0.7786406776432023
PW199	0.9371103105008347
PW2	0.9763116204355231
PW20	0.8597087439876575
PW200	0.8629194131754837
PW201	0.9497262131135664
PW202	0.8592484718517632
PW203	0.9311294975627334
PW204	0.9861164074994064
PW205	0.9512338189005077
PW206	0.7744956149569647
PW207	0.9494814129601312
PW208	0.7976877484102418
PW21	0.9566807260560082
PW210	0.9666444935583545
PW211	0.4211355081071504
PW212	0.6682469321292427
PW213	0.5835300521105444
PW214	0.7146999543256147
PW215	0.6282300881203499
PW216	0.5887190290368719
PW217	0.774063454057012
PW218	0.8330885295275533
PW219	0.7808075479047952
PW22	0.9437349197000926
PW220	0.8452769389865261
PW221	0.5792081822435575
PW222	0.7842810079428844
PW223	0.556642485889808
PW224	0.8849773839838344
PW225	0.7687278419732055
PW226	0.5383843747532338
PW227	0.9235997097620476
PW228	0.69363458220788
PW229	0.7904091068197789
PW23	0.5971428961590448
PW230	0.18960079817704026
PW231	0.9574651130989251
PW232	0.2763984139733053
PW233	0.9600796922794481
PW234	0.849162923678284
PW235	0.4710196099687777
PW236	0.5596274984227465
PW237	0.5118709317674529
PW238	0.7972786737748329
PW239	0.8037256542710364
PW24	0.5803514509572208
PW240	0.5814296330779768
PW241	0.6632174145915636
PW242	0.5554122585392635
PW243	0.5696762673908978
PW244	0.21674715620731386
PW246	0.5484676240679209
PW247	0.6754605866818937
PW248	0.9460452486159493
PW249	0.8489267591247208
PW25	0.8529215224805365
PW250	0.7114436616645602
PW251	0.8897904771854661
PW252	0.6658871937454459
PW253	0.539110889582195
PW254	0.9849682841912372
PW255	0.9479489799233352
PW256	0.9610616845636608
PW257	0.9656436401753922
PW258	0.9509760507007118
PW259	0.8933468209173753
PW26	0.7685997100400433
PW260	0.5551160048851274
PW261	0.790079125145142
PW262	0.8367476206712801
PW263	0.8077813385821779
PW264	0.7643626243550504
PW265	0.6487135464076094
PW266	0.7878405535929205
PW267	0.9770066611518472
PW268	0.7636579370289265
PW269	0.34732279215848505
PW27	0.8531495041554543
PW270	0.624805474491393
PW271	0.8109335158228278
PW272	0.56094293820235
PW274	0.4738875617529077
PW275	0.8320832557731163
PW276	0.9504297808424904
PW277	0.6981548747694208
PW278	0.9465764404986599
PW279	0.9579956778338409
PW28	0.7317967526873146
PW280	0.5698165519411892
PW281	0.5468995846239321
PW282	0.8746321461672064
PW283	0.9014018026137934
PW284	0.9657645691782152
PW285	0.799553182643172
PW286	0.8945177971225823
PW287	0.6081177203299093
PW288	0.7978917863669431
PW289	0.8876125373456024
PW29	0.9038495081887837
PW290	0.8996902075452317
PW291	0.9556670291848915
PW292	0.7891327825457888
PW293	0.5746216209432735
PW294	0.567016161116895
PW295	0.8830802699261475
PW297	0.827084090057074
PW298	0.5837763584393348
PW299	0.8293420614411131
PW3	0.957129478217332
PW30	0.5771265877671454
PW300	0.4084983241343946
PW301	0.878372326305685
PW302	0.5319025193112572
PW303	0.1943275780831305
PW304	0.7172255625021483
PW305	0.8360175558157222
PW306	0.950682403570005
PW307	0.5775321553770207
PW308	0.5449675411609645
PW309	0.9666827186391038
PW31	0.5102460672908052
PW310	0.9934802949688925
PW311	0.9569980901857951
PW312	0.6862294575917373
PW313	0.5055607686671902
PW314	0.8323471810602961
PW315	0.8456532931740331
PW316	0.9157102513614491
PW317	0.9065240913912872
PW318	0.9727411092873799
PW319	0.642127292652222
PW32	0.7380455489015404
PW320	0.7706675358949825
PW321	0.946964948411446
PW322	0.5958805463699186
PW323	0.8541353285275548
PW325	0.5680605393125642
PW326	0.9353539013090965
PW327	0.9615446496406286
PW328	0.20538450141626174
PW329	0.8566328600853309
PW33	0.859576902538017
PW330	0.8481829167827825
PW331	0.2850669097127459
PW332	0.8677788913999657
PW333	0.7822096838405082
PW334	0.37686224539558427
PW335	0.6086862552104587
PW336	0.8809434271761997
PW337	0.9084795371845005
PW338	0.9687636122013791
PW339	0.9331589899057866
PW34	0.9625536213217554
PW340	0.8879310010885871
PW341	0.9671671693036192
PW343	0.5731522907522207
PW344	0.928497212925199
PW345	0.8965543442424682
PW346	0.9387085908992002
PW347	0.5662002634900648
PW348	0.4871825274161919
PW349	0.2452438662751379
PW35	0.5875750848335175
PW350	0.8054183577661801
PW351	0.4359901379208337
PW352	0.6621071312031643
PW353	0.5211872992378166
PW354	0.9616423906939647
PW355	0.5685963509672984
PW356	0.7874609672900543
PW357	0.9360581922966548
PW358	0.5391945575912511
PW359	0.8156724525449506
PW36	0.9298932159009008
PW360	0.8007501790458672
