L5	S1	S2	S3	S4	S5	S6	S7
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;?;?	0.0	0.0	8.265753067531792e-05	0.00039202632121025204	0.0	0.00022414773436220904	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Sneathia	0.0	1.168948767876197e-05	0.0	0.00607062991600172	0.0042784387717816445	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;?	3.567740168304525e-06	0.0	0.0	5.093316020990055e-06	0.0	2.3489058679003442e-06	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_R	0.008262819971576315	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter_A	0.0	0.0	0.0	0.0	0.0	3.3718136379576604e-06	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Kineosporiaceae;?	0.0	0.0	0.0	0.0	0.0	2.653403620103269e-05	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum	0.0	0.0	0.0	0.0	3.040410234530481e-05	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Micromonosporaceae;Micromonospora	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteria;Cyanobacteriia;Elainellales;?;?	0.0	0.0	6.111220242986262e-06	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;?;?	0.0	0.0	0.0	0.0	0.0	3.4069778579826783e-06	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;CAG-390	0.0	0.0	0.0	0.010117355654893924	0.0	0.000776535204948308	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;UBA1234;HGM13618	0.0	0.0	0.0	0.0	0.0	0.0026641193340974536	0.0
Bacteria;Actinobacteriota;Actinomycetia;Streptosporangiales;Streptosporangiaceae;Nonomuraea	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1242;Onthoplasma	0.0	0.0	0.0	4.3815926467890523e-05	0.0	2.5015255549143096e-05	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;CADCTG01	0.0	0.0	0.0	0.0	0.0	6.630007276092545e-06	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Micromonosporaceae;Catenuloplanes	0.0	0.0	0.0	0.0	0.0	3.6599200051577543e-06	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1242;HGM11367	0.0	0.0	0.0	0.0	0.0	0.0005911515982157681	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;RGIG4076	0.0	0.0	0.0	0.00026969205033821567	0.0	0.0005314308699074587	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;?;?	0.0	0.0	0.0	0.0	0.0	0.00017525263834106646	3.862307276895391e-07
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-303	0.0	0.0	0.005186765288545155	0.005044554273247111	0.0	6.212560638915119e-16	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium_C	2.621021544112188e-09	0.0	4.75841501373035e-05	7.47249435179251e-05	0.0	7.190669229363655e-05	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-882	0.0	0.0	0.00834134030537429	0.022295245770864256	0.0	4.769988748265024e-08	0.03384855799098221
Bacteria;Cyanobacteria;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;UMGS1477	0.0	0.0	0.0	0.0022306073825455945	0.0	8.844109540956896e-05	0.0
Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;?	0.0	0.0	0.0	0.0	0.0	0.0015446547930555088	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella	0.0	0.0	0.11758176156588136	0.017305665743359473	0.0	0.0	7.55889695139576e-08
Bacteria;Firmicutes_C;Negativicutes;Acidaminococcales;Acidaminococcaceae;Succiniclasticum	0.0	0.0	9.14864411292508e-13	0.007630490685314348	0.0	0.00016510324846985645	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;QAMX01;QAMX01	0.0	0.0	0.0	7.259402628785486e-05	0.0	0.0009648937849138778	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;TWA4	0.0	0.0	1.5138312923232324e-12	0.00041979132244535187	0.0	3.05980244905475e-13	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Pseudoscilispira	0.0	0.0	0.0015643604336189722	0.00022961944400655792	0.0	7.552852851503476e-05	0.00020601408082951127
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Oxalobacter	0.0	0.0	0.0	0.0019484434380380052	0.0	0.00043643902777922597	1.0364046865815295e-05
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;?	8.343032756887149e-05	0.0	4.3492348245718896e-07	0.0	0.0009887415639707325	0.00012940478099011127	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus	0.0	0.0	0.0	0.0	0.42377768643984653	0.024084368019626445	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;RUG591	0.0	0.0	0.0	0.0	0.0	0.0014072704878974785	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;HGM12669	0.0	0.0	0.0	0.0007531939500904834	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UMGS1668	0.0	0.0	0.0	0.0	0.0	0.005978126073527067	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;SFMI01	0.0	0.0	0.0	0.005953424515353527	0.0	0.000727678462439734	0.0
Bacteria;Firmicutes_B;Peptococcia;Peptococcales;Peptococcaceae;?	0.0	0.0	3.07027653576771e-05	0.00011416712948804032	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Anaerotignaceae;Metalachnospira	0.0	0.0	0.0024551074516123584	0.0011677057157869098	0.0	0.0007347482774966182	3.142582074693633e-05
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;UBA11471;UBA11471	0.0	0.0	0.0	0.019848330123896557	0.0	0.0	0.0017317373340221503
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;DSM-108975	0.0	0.0	0.0	0.00027150353739391944	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;JAEDJI01	0.0	0.0	0.0	0.0	0.0	0.001770360340266015	0.0
Bacteria;Spirochaetota;Brachyspirae;Brachyspirales;Brachyspiraceae;Brachyspira	0.0	0.0	0.0	1.9466735674599056e-05	0.0	0.04102567883794031	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;MGBC163490	0.0	0.0	0.0	6.437242030218794e-05	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;CAG-274;Gallispira	0.0	0.0	0.0009978340199436624	0.00012755112900940415	0.0	0.0017700094997243493	2.9234897921494544e-09
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Turicimonas	0.0	0.0	0.00021563355916449792	0.00011574054762389743	0.0	0.0	0.0006094378002356996
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Paramuribaculum	0.0	0.0	0.0	0.009450325636851546	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Bulleidia	0.0	0.0	0.0005955594279757719	0.0003066336976970041	0.0	0.01904463394642128	0.0
Bacteria;Actinobacteriota;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Propionibacterium	0.0	0.0	0.0005175229461152997	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;CAG-353	0.0	0.0	1.1529376068375213e-13	0.09092342061349308	0.0	2.253413356524469e-12	0.0005112154571965359
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia	1.8433399079207344e-05	0.0	0.0	0.0	0.0	0.00023957940696852964	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;CHK158-818;Gallibacteroides	0.0	0.0	0.0	0.0001042516445653136	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;RF32;UBA3637;CAAHEQ01	0.0	0.0	0.0	0.0	0.0	0.001282334041441488	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Pygmaiobacter	0.0	0.0018542547020618787	1.859541786587749e-06	0.00010721064958701657	0.0	0.0	6.521306525828172e-10
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Geodermatophilaceae;Modestobacter	0.0	0.0	0.0	0.0	0.0	1.1349657862367052e-05	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Merdivicinus	0.0	0.0	0.0	0.0011241338400677595	0.0	0.0012591595864602449	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UMGS363	0.0	0.0	0.0	0.002715170625026455	0.0	0.0034780012941423547	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Fluviibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;RUG14121	0.0	0.0	0.0	1.437411148922617e-12	0.0	0.0040019663479089395	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Pseudonocardiaceae;Amycolatopsis	0.0	1.6028022393906312e-05	0.0	0.0	0.0	7.75801964946548e-06	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;HGM11412	0.0	0.0	0.0	0.00046470778732612847	0.0	0.00013137171292678854	0.0
Bacteria;Firmicutes_A;Clostridia;UMGS1840;HGM11507;?	0.0	0.0	0.0	0.0	0.0	5.642523723404449e-06	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;JAGTTR01	0.0	0.0	0.0007243777106361223	0.0007825632316305844	0.0	0.0013873253408963958	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyrivibrio_A	0.0	0.0	0.0	0.1517131916298336	0.0	0.0008654483070715471	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_Q	0.0	0.0	0.0	0.0	0.0	0.0003040912276880499	0.0
Bacteria;Firmicutes_A;Clostridia;UMGS1883;HGM11501;HGM11501	0.0	0.0	0.0	0.0001402161194447955	0.0	0.0014249567303615284	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;AM51-8	0.0	0.0	0.003294460781165412	0.002724120790899271	0.0	0.0016576342412715052	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;UBA6382	0.0	0.0	0.0	0.0	0.0	0.008010121714431093	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UBA4717	0.0	0.0	0.0	0.0	0.0	0.0001060982966713051	0.0
Bacteria;Firmicutes;Bacilli;RFN20;CAG-826;UBA4951	0.0	0.0	0.0	0.0	0.0	0.001340955947261501	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Quadrisphaeraceae;Quadrisphaera	0.0	0.0	0.0	0.0	0.0	1.2347751951307955e-05	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-245	0.0	0.0	2.7830300892200585e-16	0.09739280972290607	0.0	0.0007593911616427651	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Aphodomonas	0.0	0.0	0.0	0.00028928645773728556	0.0	0.0006435047785197502	0.0
Bacteria;Firmicutes;Bacilli;RFN20;CAG-631;Caccosoma	0.0	0.0	0.0	0.00029110120753088315	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;UBA4675	0.0	0.0	0.0	0.0001678439418164047	0.0	1.075518198845491e-14	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;RF32;CAG-239;Scatacola_A	0.0	0.0	0.0	0.07814400707341836	0.0	0.0	0.04120622559235844
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-611	0.0	0.0	0.0	0.02281337655782606	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Clostridiales;Clostridiaceae;Clostridium_X	0.0	0.0025267443390709094	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;Finegoldia	0.00013514774000415692	0.0044027989297650534	0.0	0.0	0.00019386593044894832	0.007956289370549294	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnotalea	0.000641492442598724	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;HGM11417;HGM11417	0.0	0.0	0.0	0.00018015865719435257	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;HGM11327;HGM11327;HGM11327	0.0	0.0	0.0	4.897248729101237e-05	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Eubacterium_M	0.0	0.0	0.0	1.753093242186239e-05	0.0	0.0	0.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter_F	0.0	0.0	0.0	0.0	0.001457794329217856	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Aveggerthella	0.0	0.0	0.0	8.319111090169208e-05	0.0	1.824374475948562e-15	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;CAAEEV01	0.0	0.0	0.0	7.765034125008788e-05	0.0	0.00010865992347502398	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Terrisporobacter	0.0	0.00250918333123732	0.004558857101700067	0.0008362694720250327	0.0	0.006367457851042444	0.0
Bacteria;Cyanobacteria;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;UBA6984	0.0	0.0	0.0	0.0	0.0	0.011710049669789892	0.0
Bacteria;Verrucomicrobiota;Lentisphaeria;UBA1407;UBA1407;UBA1724	0.0	0.0	0.0	0.0	0.0	0.010324083479283812	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces	0.0	0.03228334974021859	3.562050018902568e-13	0.0	0.0029625556361244144	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Dielma	1.893465264371983e-05	0.0	0.00028484957423858794	0.00011463819048381581	0.0	0.0	0.0002220058892585438
Bacteria;Firmicutes;Bacilli;ML615J-28;CAG-698;CAG-698	0.0	0.0	0.0	0.0019420830462631583	0.0	0.00019879553011973832	0.0
Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella	0.0007021973812519001	0.002572736094221108	4.145403331900829e-05	0.0	0.0004843146684977848	8.769140407198834e-06	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Coprobacteraceae;Coprobacter	0.0	0.0	4.3202218373604514e-12	0.008901482313008583	0.0	0.0	0.021569597718814598
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;RUG11247	0.0	0.0	0.0	0.00033921087961289397	0.0	0.00038446984351786604	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium_A	0.0	0.0	0.0003688522578072087	3.6482038944251463e-05	0.0	1.3533797565750249e-05	6.97844931322835e-14
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Amulumruptor	0.0	0.0	0.0	0.00763213005376184	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;RF32;CAG-239;HGM16780	0.0	0.0	0.0	0.0034350142843233835	0.0	0.0	5.42701190201414e-13
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;UMGS621	0.0	0.0	0.0	0.004216286951753766	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-884	0.0	0.0	0.0	0.0	0.0	0.006420338119944864	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;Faecenecus	0.0	0.0	0.0	0.0017965522483714316	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;Coprovivens	0.0	0.0	0.0	0.0	0.0	0.003945250761869986	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;UMGS775	0.0	0.0	0.0	0.0011176095922778297	0.0	0.0069801968945332055	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;HGM12814	0.0	0.0	0.0	0.0	0.0	0.002324777105321374	0.0
Bacteria;Cyanobacteria;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;UBA2883	0.0	0.0	0.0	0.0	0.0	0.010555750969824754	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;UMGS1384	0.0	0.0	0.0	0.00010020502354383376	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Geodermatophilaceae;Blastococcus	0.0	0.0	0.0	0.0	0.0	1.956706033583918e-05	0.0
Bacteria;Firmicutes;Bacilli;RFN20;CAG-826;Onthovivens	0.0	0.0	0.0	0.0012951177323589076	0.0	0.00017401910811492243	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-710	0.0	0.0	0.0	0.012481543700683998	0.0	0.001870792650723945	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;?	0.0	0.0	1.7970068305138247e-05	0.0	0.0	2.806344597393372e-05	0.0
Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Centipeda	0.0	0.0	1.796538921602324e-05	0.0	0.0	3.273656856261535e-05	6.587486954001525e-05
Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;CAJPQU01	0.0	0.0	4.2657789127406715e-06	2.4701742950728787e-11	0.0	0.0	0.00011845716445090647
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Salinicola	0.0004231990005404859	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;HGM12998	0.0	0.0	0.00010753195748351828	0.00026980283796155944	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-382;?	0.0	0.0	0.0	8.789655669252555e-05	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RFN20;CAG-288;Enterosoma	0.0009309252244272513	0.0	0.0	0.000296293361808416	0.0	0.001673057285377107	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;Fimihabitans	0.0	0.0	0.0	8.981347385264385e-05	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-382;UMGS1387	0.0	0.0	0.0	0.00016927798214616682	0.0	0.0003911909589784621	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;VUNI01	0.0	0.0	0.00016169674537256574	0.0	0.0	0.010430878775742794	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-552;CAG-552	0.0	0.0	0.0	0.005569129160957779	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Succinivibrionaceae;?	0.0	0.0	0.0	0.0	0.0	0.00010333516379773488	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;Faecisoma	0.0	0.0	0.0	0.006471926468814112	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Faecalitalea	0.0	0.0	0.0005076909374533629	0.002160503623362483	0.0004850668958461997	0.0	9.527963695725714e-07
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UBA1820;Merdimorpha	0.0	0.0	0.0	0.0046628522313669875	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Clostridioides	5.812028027102361e-05	0.06156488379899789	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1242;CAJKWP01	0.0	0.0	0.0	0.0013909790101246787	0.0	2.782594530745964e-07	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Lancefieldella	0.00038737859293555744	0.001819474856453853	2.1407556927207565e-06	0.0	0.0028349067319660293	2.0321123171001507e-06	0.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter_D	0.010886226550442562	0.0	0.0	0.0	0.034625376078265435	0.04709077474140951	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Tidjanibacter	0.0	0.0	1.184254117163652e-13	0.03263930603903072	0.0	0.0	0.056698676822214814
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-138;SFDB01	0.0	0.0	0.0	0.0	0.0	0.003203862626613013	0.0
Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Anaerovibrio	0.0	0.0	0.0	0.0	0.0	0.07800896215401085	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-552;HGM11386	0.0	0.0	0.0	0.0001751026645369009	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-138;UBA1685	0.0	0.0	0.0	0.011979776844387472	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UBA866	0.0	0.0	0.00015717771696224819	0.00043662771464426757	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	0.0	0.019543225384928538	0.0	0.0	0.0	0.051143085807905095	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UBA11774	0.0	0.0	0.0034596122953710214	0.048105478616569525	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS856	0.0	0.0	0.00044444131489815655	0.003004844053354671	0.0	0.0	2.7653812360389695e-05
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter_A	0.0	0.0	0.000510840189630683	3.340802654179329e-05	0.0	0.0009075170992073829	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UMGS1370	0.0	0.0	0.00039658872493768043	4.6341290365418816e-11	0.0	0.0	0.00013709813263366547
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-302	0.0	0.0	0.0	0.14619767715128243	0.0	9.342359501433984e-07	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-917;CAG-1138	0.0	0.0	0.0	0.0007474397091354557	0.0	0.007397369870563411	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;UBA636	0.0	0.0	0.0	0.0	0.0	0.016237748949375696	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-382;Woodwardibium	0.0	0.0	0.0	0.0049313642158614265	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;UBA932;Egerieousia	0.0	0.0	0.0	0.0	0.0	0.004410794098654844	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Succinivibrionaceae;WG-1	0.0	0.0	0.0	0.0	0.0	0.02685866204916088	0.0
Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Veillonellaceae;Veillonella_A	0.0	0.0	0.0	0.0	0.33548715032548154	0.0	0.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;?	0.0001972133723469722	0.0	0.0	0.0	0.0	4.412227936755268e-13	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Phytobacter	6.103893556033234e-12	0.007267756486356932	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Succinivibrionaceae;Anaerobiospirillum	0.00040591716099501663	0.0	0.0	0.0	0.00011737610346073015	0.0001824487843824303	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Microbacteriaceae;Gulosibacter	5.036001443862328e-06	0.0	0.0	0.0	0.0	8.521120515811101e-05	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas	0.0010702379712418878	0.0	0.0	5.743685537040913e-14	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Microbacteriaceae;Leucobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;NSJ-62	0.0	0.0	0.0	8.343564108466803e-06	0.0	1.897954642269939e-15	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Hydrogenoanaerobacterium	0.0	0.0	0.0	2.8164343592694606e-05	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Neobittarella	0.0	0.0	3.407978546710583e-05	0.0	0.0	0.0	7.825140067049362e-08
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;BX7;CAJFTX01	0.0	0.0	0.0	1.9488298143654526e-06	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UBA1381;UMGS1253;Aphodoplasma	0.0	0.0	0.0	0.000576872100120741	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAJJNI01	0.0	0.0	6.620642656322556e-05	0.0003399251753877886	0.0	4.7234712800474296e-14	2.997366032295048e-12
Bacteria;Firmicutes_A;Clostridia;Christensenellales;GCA-900066905;GCA-900066905	0.0	0.0	5.273634931376297e-07	6.386876094383589e-05	0.0	0.0	0.0
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;UBA10027;SDRW01	0.0	0.0	4.373511781727098e-06	0.0	0.0	2.0877953745912237e-05	1.5552983644978252e-07
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales_A;Rhizobiaceae_A;Ochrobactrum	0.0	5.5823805558878416e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_A;Planococcaceae;Sporosarcina	0.0	0.0	0.0	2.098297518386849e-05	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Achromobacter	0.0	0.0	1.887742955612614e-10	0.0003239823184275875	2.723004090276081e-05	8.145119609388966e-06	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_A;Planococcaceae;Lysinibacillus	8.272643712313559e-05	2.366004163075831e-05	0.0	0.0001027364043262037	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS1858	0.0	0.0	0.0	0.00025658198068791014	0.0	0.0	0.0
